BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
2349,"2026-05-22 11:00:00",96.06,96.27,95.86,96.07,1510,"HHHL","Black","Down",0.65,0.8,0.41,"Up",0.7,0.01,"Down",0.05,0.512195,0.560976,True,False,True,False,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2350,"2026-05-22 11:05:00",96.07,96.7,96,96.34,2147,"HHHL","Black","Up",0.85,0.94,0.7,"Up",0.9,0.27,"Up",0.75,0.485714,0.385714,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
2351,"2026-05-22 11:10:00",96.36,96.46,96.08,96.39,1331,"InsideBar","Black","Down",0.45,0.74,0.38,"Down",0.55,0.03,"Down",0.25,0.815789,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2352,"2026-05-22 11:15:00",96.4,96.57,96.3,96.46,1202,"HHHL","Black","Down",0.3,0.66,0.27,"Down",0.3,0.06,"Up",0.35,0.592593,0.592593,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2353,"2026-05-22 11:20:00",96.47,96.62,96.29,96.54,1381,"OutsideBar","Black","Up",0.55,0.78,0.33,"Up",0.45,0.07,"Up",0.45,0.757576,0.818182,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2354,"2026-05-22 11:25:00",96.57,96.61,96.34,96.48,1162,"InsideBar","Red","Down",0.2,0.62,0.27,"Down",0.25,0.09,"Up",0.45,0.518519,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2355,"2026-05-22 11:30:00",96.48,96.75,96.18,96.75,4264,"OutsideBar","Black","Up",0.95,0.98,0.57,"Up",0.75,0.27,"Up",0.7,1,0.473684,False,False,True,True,"Climactic","Local","Absent","Absent","Accepted","Structural","VolumePeak20;VolumeClimactic50;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
2356,"2026-05-25 06:05:00",91.5,91.87,91.49,91.67,910,"LLLH","Black","Down",0.1,0.38,0.38,"Down",0.55,0.17,"Down",0.5,0.473684,0,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2357,"2026-05-25 06:10:00",91.67,91.7,91.5,91.55,279,"InsideBar","Red","Down",0.05,0.02,0.2,"Down",0.1,0.12,"Down",0.4,0.25,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2358,"2026-05-25 06:15:00",91.57,91.69,91.44,91.67,300,"LLLH","Black","Up",0.1,0.04,0.25,"Up",0.15,0.1,"Down",0.4,0.92,0.76,True,True,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
2359,"2026-05-25 06:20:00",91.65,91.79,91.65,91.65,323,"HHHL","Neutral","Up",0.15,0.06,0.14,"Down",0.05,0,"Down",0.05,0,0.285714,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2360,"2026-05-25 06:25:00",91.67,91.83,91.63,91.79,367,"OutsideBar","Black","Up",0.2,0.08,0.2,"Up",0.15,0.12,"Up",0.5,0.8,0.7,True,False,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2361,"2026-05-25 06:30:00",91.79,91.8,91.66,91.73,367,"InsideBar","Red","Flat",0.25,0.1,0.14,"Down",0.1,0.06,"Down",0.3,0.5,1,True,True,False,False,"Normal","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2362,"2026-05-25 06:35:00",91.73,91.75,91.44,91.55,474,"LLLH","Red","Up",0.3,0.16,0.31,"Up",0.5,0.18,"Up",0.65,0.354839,0.290323,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
2363,"2026-05-25 06:40:00",91.55,91.79,91.51,91.69,349,"HHHL","Black","Down",0.2,0.08,0.28,"Down",0.45,0.14,"Down",0.55,0.642857,0.857143,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2364,"2026-05-25 06:45:00",91.68,91.7,91.6,91.67,117,"InsideBar","Red","Down",0.05,0.02,0.1,"Down",0.05,0.01,"Down",0.15,0.7,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2365,"2026-05-25 06:50:00",91.67,91.83,91.64,91.72,269,"HHHL","Black","Up",0.1,0.04,0.19,"Up",0.2,0.05,"Up",0.25,0.421053,0.315789,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
2366,"2026-05-25 06:55:00",91.71,91.88,91.53,91.56,604,"OutsideBar","Red","Up",0.5,0.28,0.35,"Up",0.75,0.15,"Up",0.7,0.085714,0.542857,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
2367,"2026-05-25 07:00:00",91.56,91.59,91.31,91.39,386,"LLLH","Red","Down",0.45,0.2,0.28,"Down",0.6,0.17,"Up",0.8,0.285714,0.214286,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2368,"2026-05-25 07:05:00",91.39,91.5,91.22,91.26,484,"LLLH","Red","Up",0.55,0.26,0.28,"Flat",0.6,0.13,"Down",0.65,0.142857,0.678571,False,False,False,True,"Rising","Absent","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
2369,"2026-05-25 07:10:00",91.27,91.51,91.25,91.46,351,"HHHL","Black","Down",0.35,0.14,0.26,"Down",0.4,0.19,"Up",0.9,0.807692,0.961538,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
2370,"2026-05-25 07:15:00",91.49,91.5,91.44,91.49,199,"InsideBar","Neutral","Down",0.1,0.04,0.06,"Down",0.05,0,"Down",0.1,0.833333,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2371,"2026-05-25 07:20:00",91.49,91.5,91.14,91.21,540,"OutsideBar","Red","Up",0.7,0.34,0.36,"Up",0.9,0.28,"Up",1,0.194444,0.166667,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorLow;AcceptanceAccepted"
2372,"2026-05-25 07:25:00",91.21,91.21,90.89,91.04,696,"LLLH","Red","Up",0.8,0.4,0.32,"Down",0.75,0.17,"Down",0.7,0.46875,0.21875,False,False,False,True,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2373,"2026-05-25 07:30:00",91.04,91.11,90.97,90.99,480,"InsideBar","Red","Down",0.65,0.3,0.14,"Down",0.25,0.05,"Down",0.25,0.142857,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
2374,"2026-05-25 07:35:00",90.98,91.41,90.96,91.26,397,"OutsideBar","Black","Down",0.6,0.26,0.45,"Up",0.95,0.28,"Up",1,0.666667,0.311111,False,False,True,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2375,"2026-05-25 07:40:00",91.25,91.36,91.25,91.28,164,"InsideBar","Black","Down",0.1,0.04,0.11,"Down",0.15,0.03,"Down",0.2,0.272727,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2376,"2026-05-25 07:45:00",91.29,91.4,91.27,91.3,233,"HHHL","Black","Up",0.2,0.08,0.13,"Up",0.2,0.01,"Down",0.15,0.230769,0.692308,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2377,"2026-05-25 07:50:00",91.3,91.37,91.06,91.13,722,"LLLH","Red","Up",1,0.48,0.31,"Up",0.8,0.17,"Up",0.8,0.225806,0.322581,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
2378,"2026-05-25 07:55:00",91.13,91.4,91.07,91.37,516,"HHHL","Black","Down",0.8,0.4,0.33,"Up",0.85,0.24,"Up",0.9,0.909091,0.909091,True,False,True,False,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2379,"2026-05-25 08:00:00",91.37,91.52,91.33,91.43,698,"HHHL","Black","Up",0.95,0.5,0.19,"Down",0.4,0.06,"Down",0.4,0.526316,0.368421,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2380,"2026-05-25 08:05:00",91.46,91.67,91.42,91.63,660,"HHHL","Black","Down",0.85,0.44,0.25,"Up",0.45,0.17,"Up",0.75,0.84,0.4,False,False,True,False,"Peak","Local","Absent","Local","Accepted","Major","VolumePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2381,"2026-05-25 08:10:00",91.63,91.82,91.62,91.65,419,"HHHL","Black","Down",0.5,0.32,0.2,"Down",0.4,0.02,"Down",0.2,0.15,0.25,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2382,"2026-05-25 08:15:00",91.65,91.69,90.42,90.88,3898,"LLLH","Red","Up",1,0.94,1.27,"Up",1,0.77,"Up",1,0.362205,0.055118,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
2383,"2026-05-25 08:20:00",90.87,90.98,90.73,90.76,896,"InsideBar","Red","Down",0.95,0.58,0.25,"Down",0.5,0.11,"Down",0.45,0.12,1,True,False,False,False,"Peak","Absent","Clustered","Absent","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;CompressionClustered"
2384,"2026-05-25 08:25:00",90.74,90.98,90.61,90.98,525,"OutsideBar","Black","Down",0.6,0.4,0.37,"Up",0.9,0.24,"Up",0.85,1,0.675676,True,False,False,True,"Falling","Strong","Local","Local","Contained","Structural","RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2385,"2026-05-25 08:30:00",90.99,91.15,90.62,90.91,1563,"HHHL","Red","Up",0.95,0.82,0.53,"Up",0.95,0.08,"Down",0.35,0.54717,0.679245,True,True,True,False,"Peak","Climactic","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
2386,"2026-05-25 08:35:00",90.92,91.03,90.84,90.95,604,"InsideBar","Black","Down",0.65,0.46,0.19,"Down",0.3,0.03,"Down",0.25,0.578947,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2387,"2026-05-25 08:40:00",90.96,91.07,90.82,90.92,526,"OutsideBar","Red","Down",0.55,0.42,0.25,"Up",0.5,0.04,"Up",0.3,0.4,0.76,True,True,True,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2388,"2026-05-25 08:45:00",90.92,91.04,90.89,91.01,348,"InsideBar","Black","Down",0.2,0.18,0.15,"Down",0.25,0.09,"Up",0.5,0.8,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
2389,"2026-05-25 08:50:00",91.02,91.06,90.89,90.97,147,"OutsideBar","Red","Down",0.05,0.04,0.17,"Up",0.3,0.05,"Down",0.35,0.470588,0.882353,True,True,True,False,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2390,"2026-05-25 08:55:00",90.98,91.07,90.94,91,280,"HHHL","Black","Up",0.2,0.16,0.13,"Down",0.1,0.02,"Down",0.1,0.461538,0.923077,True,True,True,False,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2391,"2026-05-25 09:00:00",91,91.11,90.92,91.09,155,"OutsideBar","Black","Down",0.1,0.06,0.19,"Up",0.45,0.09,"Up",0.6,0.894737,0.684211,False,False,True,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2392,"2026-05-25 09:05:00",91.1,91.55,91.09,91.49,578,"HHHL","Black","Up",0.65,0.54,0.46,"Up",0.9,0.39,"Up",0.95,0.869565,0.043478,False,False,True,False,"Rising","Strong","Absent","Absent","Accepted","Structural","RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
2393,"2026-05-25 09:10:00",91.49,91.6,91.32,91.35,351,"HHHL","Red","Down",0.35,0.3,0.28,"Down",0.65,0.14,"Down",0.65,0.107143,0.821429,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2394,"2026-05-25 09:15:00",91.35,91.41,91.13,91.15,293,"LLLH","Red","Down",0.3,0.2,0.28,"Flat",0.7,0.2,"Up",0.8,0.071429,0.321429,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2395,"2026-05-25 09:20:00",91.15,91.41,91.12,91.38,227,"OutsideBar","Black","Down",0.15,0.12,0.29,"Up",0.7,0.23,"Up",0.8,0.896552,0.965517,True,False,False,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2396,"2026-05-25 09:25:00",91.39,91.42,91.19,91.25,224,"HHHL","Red","Down",0.15,0.12,0.23,"Down",0.4,0.14,"Down",0.6,0.26087,0.956522,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
2397,"2026-05-25 09:30:00",91.28,91.37,91.22,91.26,163,"InsideBar","Red","Down",0.15,0.08,0.15,"Down",0.15,0.02,"Down",0.1,0.266667,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2398,"2026-05-25 09:35:00",91.28,91.31,90.94,91,306,"LLLH","Red","Up",0.4,0.3,0.37,"Up",0.85,0.28,"Up",0.9,0.162162,0.243243,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;LowVolumeHighRange;BreaksPriorLow;AcceptanceAccepted"
2399,"2026-05-25 09:40:00",91,91.11,90.96,91.06,152,"InsideBar","Black","Down",0.1,0.06,0.15,"Down",0.2,0.06,"Down",0.35,0.666667,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2400,"2026-05-25 09:45:00",91.08,91.12,90.76,90.8,255,"OutsideBar","Red","Up",0.35,0.22,0.36,"Up",0.75,0.28,"Up",0.9,0.111111,0.416667,False,False,True,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
2401,"2026-05-25 09:50:00",90.81,90.82,90.46,90.48,659,"LLLH","Red","Up",0.85,0.76,0.36,"Flat",0.75,0.33,"Up",0.9,0.055556,0.166667,False,False,False,True,"Peak","Absent","Absent","Absent","Accepted","Major","VolumePeak20;BreaksPriorLow;AcceptanceAccepted"
2402,"2026-05-25 09:55:00",90.46,90.55,90.11,90.54,1565,"LLLH","Black","Up",1,0.96,0.44,"Up",0.9,0.08,"Down",0.4,0.977273,0.204545,True,True,False,True,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
2403,"2026-05-25 10:00:00",90.48,90.52,89.75,89.85,1485,"LLLH","Red","Down",0.9,0.92,0.77,"Up",1,0.63,"Up",1,0.12987,0.532468,False,False,False,True,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
2404,"2026-05-25 10:05:00",89.86,89.88,89.41,89.75,1011,"LLLH","Red","Down",0.85,0.9,0.47,"Down",0.9,0.11,"Down",0.55,0.723404,0.276596,True,False,False,True,"Peak","Strong","Local","Local","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2405,"2026-05-25 10:10:00",89.75,89.87,89.51,89.66,502,"InsideBar","Red","Down",0.65,0.62,0.36,"Down",0.75,0.09,"Down",0.5,0.416667,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
2406,"2026-05-25 10:15:00",89.64,90.07,89.64,89.99,498,"HHHL","Black","Down",0.65,0.62,0.43,"Up",0.8,0.35,"Up",0.9,0.813953,0.534884,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2407,"2026-05-25 10:20:00",90.01,90.03,89.88,89.97,138,"InsideBar","Red","Down",0.05,0.04,0.15,"Down",0.25,0.04,"Down",0.15,0.6,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2408,"2026-05-25 10:25:00",89.96,89.97,89.79,89.88,176,"LLLH","Red","Up",0.3,0.16,0.18,"Up",0.3,0.08,"Up",0.3,0.5,0.5,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2409,"2026-05-25 10:30:00",89.87,90,89.63,89.85,729,"OutsideBar","Red","Up",0.85,0.88,0.37,"Up",0.75,0.02,"Down",0.15,0.594595,0.486486,True,False,True,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
2410,"2026-05-25 10:35:00",89.92,90.26,89.87,90.17,398,"HHHL","Black","Down",0.6,0.5,0.39,"Up",0.75,0.25,"Up",0.7,0.769231,0.333333,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2411,"2026-05-25 10:40:00",90.17,90.22,90.06,90.14,151,"InsideBar","Red","Down",0.1,0.08,0.16,"Down",0.2,0.03,"Down",0.15,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2412,"2026-05-25 10:45:00",90.15,90.25,90.14,90.14,162,"HHHL","Red","Up",0.2,0.14,0.11,"Down",0.05,0.01,"Down",0.05,0,0.727273,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2413,"2026-05-25 10:50:00",90.15,90.45,90.14,90.38,327,"OutsideBar","Black","Up",0.6,0.4,0.31,"Up",0.5,0.23,"Up",0.7,0.774194,0.354839,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
2414,"2026-05-25 10:55:00",90.39,90.45,90.29,90.33,239,"InsideBar","Red","Down",0.45,0.28,0.16,"Down",0.3,0.06,"Down",0.35,0.25,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2415,"2026-05-25 11:00:00",90.34,90.4,90.2,90.33,176,"LLLH","Red","Down",0.35,0.2,0.2,"Up",0.4,0.01,"Down",0.1,0.65,0.55,True,True,False,True,"Falling","Local","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
2416,"2026-05-25 11:05:00",90.33,90.33,90.14,90.24,182,"LLLH","Red","Up",0.4,0.22,0.19,"Down",0.4,0.09,"Up",0.6,0.526316,0.684211,True,False,False,True,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
2417,"2026-05-25 11:10:00",90.24,90.44,90.22,90.36,155,"HHHL","Black","Down",0.2,0.12,0.22,"Up",0.45,0.12,"Up",0.65,0.636364,0.5,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
2418,"2026-05-25 11:15:00",90.36,90.41,90.26,90.29,74,"InsideBar","Red","Down",0.05,0.02,0.15,"Down",0.1,0.07,"Down",0.4,0.2,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2419,"2026-05-25 11:20:00",90.27,90.33,90.27,90.3,27,"InsideBar","Black","Down",0.05,0.02,0.06,"Down",0.05,0.03,"Down",0.25,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
2420,"2026-05-25 11:25:00",90.33,90.42,90.27,90.34,114,"OutsideBar","Black","Up",0.15,0.06,0.15,"Up",0.25,0.01,"Down",0.15,0.466667,0.4,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
2421,"2026-05-25 11:30:00",90.35,90.41,90.22,90.3,292,"LLLH","Red","Up",0.6,0.44,0.19,"Up",0.5,0.05,"Up",0.4,0.421053,0.736842,True,False,False,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
