APVA Branch Forecast Study v0.1 - Aggregate
============================================================================================================
Instruments: 6E, CL, NQ

Aggregate Model Comparison Table
Model | Top1Accuracy_6E | Top1Accuracy_CL | Top1Accuracy_NQ | MeanTop1Accuracy | Top2Accuracy | Top3Accuracy | MeanBrierScore | MeanCalibrationError | MeanForecastEntropy | UniqueKeyCount | SparseKeyRate
CompressionProcessing_Age5 | 44.70% | 44.70% | 0.00%
CompressionProcessing_Age6-10 | 48.47% | 48.47% | 0.00%
DestructiveRotation_Age2 | 41.46% | 41.46% | 0.00%
DestructiveRotation_Age3 | 64.71% | 64.71% | 0.00%
DestructiveRotation_Age4 | 100.00% | 100.00% | 0.00%
ExhaustionPersistence_Age2 | 75.99% | 75.99% | 0.00%
ExhaustionPersistence_Age3 | 63.20% | 63.20% | 0.00%
ExhaustionPersistence_Age4 | 42.35% | 42.35% | 0.00%
ExhaustionPersistence_Age5 | 31.94% | 31.94% | 0.00%
MixedStructure_Age2 | 30.98% | 30.98% | 0.00%
MixedStructure_Age3 | 35.29% | 35.29% | 0.00%
MixedStructure_Age4 | 41.67% | 41.67% | 0.00%
MixedStructure_Age5 | 100.00% | 100.00% | 0.00%
NeutralProcessing_Age11-20 | 74.53% | 74.53% | 0.00%
NeutralProcessing_Age2 | 55.22% | 55.22% | 0.00%
NeutralProcessing_Age21+ | 78.05% | 78.05% | 0.00%
NeutralProcessing_Age3 | 74.83% | 74.83% | 0.00%
NeutralProcessing_Age4 | 91.07% | 91.07% | 0.00%
NeutralProcessing_Age5 | 81.42% | 81.42% | 0.00%
NeutralProcessing_Age6-10 | 66.13% | 66.13% | 0.00%
ReassertionProcessing_Age2 | 48.67% | 48.67% | 0.00%
ReassertionProcessing_Age3 | 94.12% | 94.12% | 0.00%
RecoveryResolution_Age2 | 73.59% | 73.59% | 0.00%
RecoveryResolution_Age3 | 68.64% | 68.64% | 0.00%
RecoveryResolution_Age4 | 64.71% | 64.71% | 0.00%
RecoveryResolution_Age5 | 83.33% | 83.33% | 0.00%
RecoveryResolution_Age6-10 | 60.00% | 60.00% | 0.00%

Aggregate Memory Gain Table
CurrentNode | Model1Accuracy | ModelAccuracy | AccuracyGain
CompressionProcessing_Age1 | 56.42% | 56.42% | 0.00%
CompressionProcessing_Age11-20 | 40.00% | 40.00% | 0.00%
CompressionProcessing_Age2 | 50.55% | 50.55% | 0.00%
CompressionProcessing_Age3 | 62.35% | 62.35% | 0.00%
CompressionProcessing_Age4 | 53.17% | 53.17% | 0.00%
CompressionProcessing_Age5 | 44.70% | 44.70% | 0.00%
CompressionProcessing_Age6-10 | 48.47% | 48.47% | 0.00%
ConstructiveEmergence_Age1 | 48.62% | 48.62% | 0.00%
DecayToNeutral_Age1 | 55.58% | 55.58% | 0.00%
DestructiveRotation_Age1 | 29.48% | 29.48% | 0.00%
DestructiveRotation_Age2 | 41.46% | 41.46% | 0.00%
DestructiveRotation_Age3 | 64.71% | 64.71% | 0.00%
DestructiveRotation_Age4 | 100.00% | 100.00% | 0.00%
ExhaustionPersistence_Age1 | 28.01% | 28.01% | 0.00%
ExhaustionPersistence_Age2 | 75.99% | 75.99% | 0.00%
ExhaustionPersistence_Age3 | 63.20% | 63.20% | 0.00%
