APVA Node Flow Study v0.1
========================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41
Category count: 4

1. Node Category Assignment
StateAgeNode | NodeCategory | ImportanceScore | ReliabilityScore
2 | Weak -> Insufficient | 47 | 0.13%
2 | Insufficient -> Insufficient | 34 | 0.10%
2 | Insufficient -> Weak | 15 | 0.04%
2 | Insufficient -> Core | 14 | 0.04%
3 | Core -> Core -> Core | 7142 | 20.26%
3 | Core -> Core -> Weak | 2100 | 5.96%
3 | Secondary -> Secondary -> Secondary | 2058 | 5.84%
3 | Weak -> Core -> Core | 1867 | 5.30%
3 | Secondary -> Weak -> Secondary | 1801 | 5.11%
3 | Core -> Weak -> Core | 1624 | 4.61%
3 | Weak -> Secondary -> Secondary | 1377 | 3.91%
3 | Secondary -> Core -> Core | 1329 | 3.77%
3 | Core -> Weak -> Secondary | 1280 | 3.63%
3 | Weak -> Secondary -> Weak | 1242 | 3.52%
3 | Secondary -> Secondary -> Weak | 1219 | 3.46%
3 | Core -> Core -> Secondary | 1105 | 3.13%
3 | Weak -> Secondary -> Core | 1101 | 3.12%
3 | Weak -> Core -> Weak | 998 | 2.83%
3 | Weak -> Weak -> Weak | 889 | 2.52%
3 | Secondary -> Weak -> Core | 861 | 2.44%
3 | Core -> Weak -> Weak | 828 | 2.35%
3 | Core -> Secondary -> Weak | 825 | 2.34%
3 | Weak -> Weak -> Core | 762 | 2.16%
3 | Core -> Secondary -> Core | 683 | 1.94%
3 | Weak -> Weak -> Secondary | 674 | 1.91%
3 | Secondary -> Weak -> Weak | 648 | 1.84%
3 | Secondary -> Core -> Weak | 630 | 1.79%
3 | Secondary -> Secondary -> Core | 600 | 1.70%
3 | Secondary -> Core -> Secondary | 450 | 1.28%
3 | Core -> Secondary -> Secondary | 432 | 1.23%
3 | Weak -> Core -> Secondary | 384 | 1.09%
3 | Weak -> Weak -> Insufficient | 47 | 0.13%
3 | Weak -> Secondary -> Insufficient | 42 | 0.12%
3 | Secondary -> Insufficient -> Secondary | 40 | 0.11%
3 | Insufficient -> Secondary -> Secondary | 26 | 0.07%
3 | Insufficient -> Secondary -> Core | 25 | 0.07%
3 | Insufficient -> Secondary -> Weak | 25 | 0.07%
3 | Weak -> Insufficient -> Secondary | 19 | 0.05%
3 | Insufficient -> Insufficient -> Secondary | 17 | 0.05%
3 | Secondary -> Secondary -> Insufficient | 16 | 0.05%
3 | Secondary -> Insufficient -> Insufficient | 14 | 0.04%
3 | Weak -> Insufficient -> Weak | 14 | 0.04%
3 | Weak -> Insufficient -> Insufficient | 11 | 0.03%
3 | Insufficient -> Core -> Core | 9 | 0.03%
3 | Insufficient -> Insufficient -> Insufficient | 9 | 0.03%
3 | Insufficient -> Insufficient -> Core | 8 | 0.02%
3 | Insufficient -> Weak -> Weak | 7 | 0.02%
3 | Insufficient -> Weak -> Secondary | 6 | 0.02%
3 | Insufficient -> Core -> Weak | 4 | 0.01%
3 | Secondary -> Insufficient -> Core | 3 | 0.01%
3 | Weak -> Insufficient -> Core | 3 | 0.01%
3 | Insufficient -> Weak -> Core | 2 | 0.01%
3 | Insufficient -> Core -> Secondary | 1 | 0.00%
3 | Secondary -> Insufficient -> Weak | 1 | 0.00%
4 | Core -> Core -> Core -> Core | 5388 | 15.28%
4 | Secondary -> Secondary -> Secondary -> Secondary | 1295 | 3.67%
4 | Core -> Core -> Weak -> Core | 1193 | 3.38%
4 | Core -> Core -> Core -> Weak | 1074 | 3.05%
4 | Weak -> Core -> Core -> Core | 1023 | 2.90%
4 | Core -> Weak -> Core -> Core | 956 | 2.71%
4 | Secondary -> Weak -> Secondary -> Weak | 775 | 2.20%
4 | Secondary -> Secondary -> Weak -> Secondary | 724 | 2.05%
4 | Secondary -> Core -> Core -> Core | 723 | 2.05%
4 | Core -> Core -> Core -> Secondary | 680 | 1.93%
4 | Weak -> Core -> Core -> Weak | 665 | 1.89%
4 | Weak -> Secondary -> Secondary -> Weak | 635 | 1.80%
4 | Weak -> Secondary -> Weak -> Secondary | 631 | 1.79%
4 | Weak -> Secondary -> Core -> Core | 614 | 1.74%
4 | Secondary -> Weak -> Secondary -> Secondary | 594 | 1.68%
4 | Core -> Weak -> Core -> Weak | 581 | 1.65%
4 | Core -> Core -> Weak -> Secondary | 538 | 1.53%
4 | Core -> Weak -> Secondary -> Core | 505 | 1.43%
4 | Secondary -> Secondary -> Secondary -> Weak | 488 | 1.38%
4 | Core -> Weak -> Secondary -> Secondary | 481 | 1.36%
4 | Weak -> Core -> Weak -> Secondary | 474 | 1.34%
4 | Secondary -> Weak -> Core -> Core | 466 | 1.32%
4 | Weak -> Secondary -> Secondary -> Secondary | 461 | 1.31%
4 | Core -> Core -> Secondary -> Core | 448 | 1.27%
4 | Weak -> Weak -> Core -> Core | 445 | 1.26%
4 | Core -> Secondary -> Weak -> Secondary | 426 | 1.21%
4 | Secondary -> Weak -> Secondary -> Core | 417 | 1.18%
4 | Weak -> Secondary -> Weak -> Weak | 408 | 1.16%
4 | Weak -> Weak -> Weak -> Weak | 404 | 1.15%
4 | Core -> Weak -> Weak -> Core | 397 | 1.13%
4 | Core -> Secondary -> Core -> Core | 385 | 1.09%
4 | Core -> Secondary -> Weak -> Core | 370 | 1.05%
4 | Core -> Core -> Weak -> Weak | 369 | 1.05%
4 | Secondary -> Core -> Core -> Weak | 360 | 1.02%
4 | Weak -> Core -> Weak -> Weak | 347 | 0.98%
4 | Core -> Core -> Secondary -> Secondary | 342 | 0.97%
4 | Weak -> Secondary -> Core -> Weak | 337 | 0.96%
4 | Core -> Core -> Secondary -> Weak | 315 | 0.89%
4 | Secondary -> Secondary -> Core -> Core | 315 | 0.89%
4 | Weak -> Weak -> Secondary -> Secondary | 300 | 0.85%
4 | Core -> Secondary -> Secondary -> Secondary | 292 | 0.83%
4 | Secondary -> Secondary -> Weak -> Core | 286 | 0.81%
4 | Secondary -> Core -> Secondary -> Weak | 283 | 0.80%
4 | Secondary -> Weak -> Weak -> Weak | 281 | 0.80%
4 | Weak -> Secondary -> Secondary -> Core | 281 | 0.80%
4 | Core -> Weak -> Secondary -> Weak | 279 | 0.79%
4 | Secondary -> Core -> Weak -> Secondary | 266 | 0.75%
4 | Secondary -> Secondary -> Secondary -> Core | 259 | 0.73%
4 | Secondary -> Core -> Weak -> Core | 253 | 0.72%
4 | Weak -> Weak -> Core -> Weak | 247 | 0.70%
4 | Secondary -> Core -> Core -> Secondary | 246 | 0.70%
4 | Weak -> Weak -> Weak -> Secondary | 237 | 0.67%
4 | Weak -> Core -> Secondary -> Weak | 227 | 0.64%
4 | Secondary -> Weak -> Core -> Secondary | 226 | 0.64%
4 | Weak -> Weak -> Weak -> Core | 221 | 0.63%
4 | Secondary -> Weak -> Weak -> Secondary | 218 | 0.62%
4 | Core -> Weak -> Weak -> Secondary | 216 | 0.61%
4 | Secondary -> Secondary -> Weak -> Weak | 209 | 0.59%
4 | Weak -> Secondary -> Weak -> Core | 202 | 0.57%
4 | Core -> Weak -> Weak -> Weak | 200 | 0.57%
4 | Weak -> Weak -> Secondary -> Weak | 185 | 0.52%
4 | Weak -> Core -> Core -> Secondary | 179 | 0.51%
4 | Weak -> Weak -> Secondary -> Core | 178 | 0.50%
4 | Weak -> Core -> Weak -> Core | 177 | 0.50%
4 | Secondary -> Weak -> Core -> Weak | 169 | 0.48%
4 | Core -> Secondary -> Core -> Weak | 154 | 0.44%
4 | Secondary -> Secondary -> Core -> Secondary | 154 | 0.44%
4 | Weak -> Secondary -> Core -> Secondary | 150 | 0.43%
4 | Core -> Secondary -> Core -> Secondary | 144 | 0.41%
4 | Secondary -> Weak -> Weak -> Core | 144 | 0.41%
4 | Secondary -> Secondary -> Core -> Weak | 131 | 0.37%
4 | Weak -> Core -> Secondary -> Core | 118 | 0.33%
4 | Secondary -> Core -> Secondary -> Core | 116 | 0.33%
4 | Secondary -> Core -> Weak -> Weak | 111 | 0.31%
4 | Core -> Secondary -> Secondary -> Weak | 89 | 0.25%
4 | Core -> Weak -> Core -> Secondary | 87 | 0.25%
4 | Weak -> Weak -> Core -> Secondary | 70 | 0.20%
4 | Core -> Secondary -> Secondary -> Core | 51 | 0.14%
4 | Secondary -> Core -> Secondary -> Secondary | 51 | 0.14%
4 | Weak -> Core -> Secondary -> Secondary | 39 | 0.11%
4 | Weak -> Secondary -> Insufficient -> Secondary | 30 | 0.09%
4 | Core -> Secondary -> Weak -> Weak | 29 | 0.08%
4 | Weak -> Weak -> Weak -> Insufficient | 27 | 0.08%
4 | Insufficient -> Secondary -> Weak -> Secondary | 20 | 0.06%
4 | Weak -> Weak -> Insufficient -> Secondary | 19 | 0.05%
4 | Secondary -> Secondary -> Secondary -> Insufficient | 16 | 0.05%
4 | Core -> Weak -> Secondary -> Insufficient | 15 | 0.04%
4 | Core -> Weak -> Weak -> Insufficient | 15 | 0.04%
4 | Insufficient -> Secondary -> Core -> Core | 15 | 0.04%
4 | Secondary -> Insufficient -> Secondary -> Secondary | 15 | 0.04%
4 | Secondary -> Weak -> Secondary -> Insufficient | 15 | 0.04%
4 | Weak -> Weak -> Insufficient -> Weak | 14 | 0.04%
4 | Secondary -> Insufficient -> Secondary -> Weak | 13 | 0.04%
4 | Secondary -> Insufficient -> Secondary -> Core | 12 | 0.03%
4 | Weak -> Weak -> Insufficient -> Insufficient | 11 | 0.03%
4 | Weak -> Weak -> Secondary -> Insufficient | 11 | 0.03%
4 | Insufficient -> Secondary -> Secondary -> Secondary | 10 | 0.03%
4 | Secondary -> Secondary -> Insufficient -> Secondary | 10 | 0.03%
4 | Insufficient -> Secondary -> Secondary -> Core | 9 | 0.03%
4 | Insufficient -> Core -> Core -> Core | 8 | 0.02%
4 | Insufficient -> Secondary -> Core -> Weak | 8 | 0.02%
4 | Weak -> Insufficient -> Secondary -> Weak | 8 | 0.02%
4 | Weak -> Secondary -> Insufficient -> Insufficient | 8 | 0.02%
4 | Insufficient -> Insufficient -> Secondary -> Secondary | 7 | 0.02%
4 | Insufficient -> Secondary -> Secondary -> Weak | 7 | 0.02%
4 | Weak -> Insufficient -> Secondary -> Core | 7 | 0.02%
4 | Weak -> Insufficient -> Weak -> Weak | 7 | 0.02%
4 | Insufficient -> Insufficient -> Insufficient -> Secondary | 6 | 0.02%
4 | Insufficient -> Insufficient -> Secondary -> Core | 6 | 0.02%
4 | Secondary -> Insufficient -> Insufficient -> Insufficient | 6 | 0.02%
4 | Secondary -> Secondary -> Insufficient -> Insufficient | 6 | 0.02%
4 | Weak -> Insufficient -> Insufficient -> Secondary | 6 | 0.02%
4 | Secondary -> Insufficient -> Insufficient -> Secondary | 5 | 0.01%
4 | Secondary -> Weak -> Weak -> Insufficient | 5 | 0.01%
4 | Weak -> Insufficient -> Weak -> Secondary | 5 | 0.01%
4 | Insufficient -> Insufficient -> Core -> Core | 4 | 0.01%
4 | Insufficient -> Insufficient -> Secondary -> Weak | 4 | 0.01%
4 | Insufficient -> Weak -> Weak -> Weak | 4 | 0.01%
4 | Weak -> Insufficient -> Secondary -> Secondary | 4 | 0.01%
4 | Insufficient -> Insufficient -> Core -> Weak | 3 | 0.01%
4 | Insufficient -> Insufficient -> Insufficient -> Core | 3 | 0.01%
4 | Insufficient -> Secondary -> Weak -> Core | 3 | 0.01%
4 | Insufficient -> Weak -> Secondary -> Weak | 3 | 0.01%
4 | Insufficient -> Weak -> Weak -> Secondary | 3 | 0.01%
4 | Secondary -> Insufficient -> Insufficient -> Core | 3 | 0.01%
4 | Weak -> Insufficient -> Core -> Core | 3 | 0.01%
4 | Weak -> Insufficient -> Insufficient -> Insufficient | 3 | 0.01%
4 | Weak -> Secondary -> Insufficient -> Core | 3 | 0.01%
4 | Weak -> Weak -> Insufficient -> Core | 3 | 0.01%
4 | Insufficient -> Core -> Weak -> Secondary | 2 | 0.01%
4 | Insufficient -> Secondary -> Core -> Secondary | 2 | 0.01%
4 | Insufficient -> Secondary -> Weak -> Weak | 2 | 0.01%
4 | Insufficient -> Weak -> Secondary -> Secondary | 2 | 0.01%
4 | Secondary -> Insufficient -> Core -> Core | 2 | 0.01%
4 | Weak -> Insufficient -> Insufficient -> Core | 2 | 0.01%
4 | Weak -> Insufficient -> Weak -> Core | 2 | 0.01%
4 | Insufficient -> Core -> Core -> Weak | 1 | 0.00%
4 | Insufficient -> Core -> Secondary -> Core | 1 | 0.00%
4 | Insufficient -> Core -> Weak -> Core | 1 | 0.00%
4 | Insufficient -> Core -> Weak -> Weak | 1 | 0.00%
4 | Insufficient -> Insufficient -> Core -> Secondary | 1 | 0.00%
4 | Insufficient -> Weak -> Core -> Secondary | 1 | 0.00%
4 | Insufficient -> Weak -> Core -> Weak | 1 | 0.00%
4 | Insufficient -> Weak -> Secondary -> Core | 1 | 0.00%
4 | Secondary -> Insufficient -> Core -> Weak | 1 | 0.00%
4 | Secondary -> Insufficient -> Weak -> Secondary | 1 | 0.00%
4 | Weak -> Secondary -> Insufficient -> Weak | 1 | 0.00%
5 | Core -> Core -> Core -> Core -> Core | 4076 | 11.56%
5 | Secondary -> Secondary -> Secondary -> Secondary -> Secondary | 844 | 2.39%
5 | Core -> Core -> Core -> Core -> Weak | 734 | 2.08%
5 | Weak -> Core -> Core -> Core -> Core | 720 | 2.04%
5 | Core -> Core -> Weak -> Core -> Core | 708 | 2.01%
5 | Secondary -> Core -> Core -> Core -> Core | 584 | 1.66%
5 | Core -> Core -> Core -> Core -> Secondary | 578 | 1.64%
5 | Core -> Core -> Core -> Weak -> Core | 531 | 1.51%
5 | Core -> Weak -> Core -> Core -> Core | 531 | 1.51%
5 | Weak -> Core -> Core -> Weak -> Core | 426 | 1.21%
5 | Core -> Core -> Weak -> Core -> Weak | 419 | 1.19%
5 | Weak -> Secondary -> Secondary -> Weak -> Secondary | 406 | 1.15%
5 | Core -> Weak -> Core -> Core -> Weak | 376 | 1.07%
5 | Secondary -> Weak -> Secondary -> Weak -> Weak | 361 | 1.02%
5 | Secondary -> Secondary -> Weak -> Secondary -> Weak | 334 | 0.95%
5 | Weak -> Secondary -> Core -> Core -> Core | 333 | 0.94%
5 | Core -> Weak -> Core -> Weak -> Secondary | 331 | 0.94%
5 | Core -> Core -> Core -> Weak -> Secondary | 306 | 0.87%
5 | Core -> Core -> Core -> Secondary -> Secondary | 294 | 0.83%
5 | Core -> Weak -> Secondary -> Core -> Core | 288 | 0.82%
5 | Secondary -> Secondary -> Secondary -> Secondary -> Weak | 284 | 0.81%
5 | Secondary -> Secondary -> Secondary -> Weak -> Secondary | 277 | 0.79%
5 | Weak -> Core -> Core -> Core -> Weak | 272 | 0.77%
5 | Weak -> Secondary -> Secondary -> Secondary -> Secondary | 270 | 0.77%
5 | Secondary -> Weak -> Secondary -> Secondary -> Weak | 262 | 0.74%
5 | Secondary -> Weak -> Secondary -> Weak -> Secondary | 256 | 0.73%
5 | Core -> Core -> Secondary -> Core -> Core | 255 | 0.72%
5 | Core -> Weak -> Core -> Weak -> Weak | 250 | 0.71%
5 | Core -> Weak -> Secondary -> Secondary -> Weak | 250 | 0.71%
5 | Weak -> Weak -> Core -> Core -> Core | 248 | 0.70%
5 | Core -> Weak -> Secondary -> Weak -> Secondary | 245 | 0.69%
5 | Secondary -> Weak -> Core -> Core -> Core | 244 | 0.69%
5 | Core -> Core -> Core -> Weak -> Weak | 237 | 0.67%
5 | Core -> Core -> Weak -> Secondary -> Core | 237 | 0.67%
5 | Core -> Weak -> Weak -> Core -> Core | 236 | 0.67%
5 | Secondary -> Core -> Core -> Weak -> Core | 235 | 0.67%
5 | Secondary -> Weak -> Secondary -> Core -> Core | 232 | 0.66%
5 | Core -> Core -> Secondary -> Secondary -> Secondary | 226 | 0.64%
5 | Secondary -> Weak -> Secondary -> Secondary -> Secondary | 222 | 0.63%
5 | Weak -> Secondary -> Weak -> Secondary -> Weak | 222 | 0.63%
5 | Secondary -> Secondary -> Weak -> Secondary -> Secondary | 214 | 0.61%
5 | Core -> Secondary -> Weak -> Secondary -> Weak | 213 | 0.60%
5 | Weak -> Secondary -> Weak -> Secondary -> Secondary | 213 | 0.60%
5 | Core -> Core -> Core -> Secondary -> Core | 212 | 0.60%
5 | Core -> Core -> Weak -> Secondary -> Secondary | 212 | 0.60%
5 | Core -> Secondary -> Core -> Core -> Core | 207 | 0.59%
5 | Core -> Secondary -> Weak -> Core -> Core | 207 | 0.59%
5 | Weak -> Secondary -> Core -> Core -> Weak | 198 | 0.56%
5 | Weak -> Secondary -> Weak -> Weak -> Weak | 196 | 0.56%
5 | Core -> Core -> Weak -> Weak -> Core | 192 | 0.54%
5 | Weak -> Secondary -> Weak -> Secondary -> Core | 184 | 0.52%
5 | Weak -> Secondary -> Core -> Weak -> Core | 178 | 0.50%
5 | Secondary -> Secondary -> Core -> Core -> Core | 177 | 0.50%
5 | Core -> Secondary -> Secondary -> Secondary -> Secondary | 176 | 0.50%
5 | Core -> Core -> Core -> Secondary -> Weak | 174 | 0.49%
5 | Secondary -> Secondary -> Weak -> Secondary -> Core | 174 | 0.49%
5 | Weak -> Weak -> Weak -> Weak -> Weak | 173 | 0.49%
5 | Weak -> Weak -> Core -> Core -> Weak | 171 | 0.49%
5 | Weak -> Core -> Weak -> Secondary -> Core | 164 | 0.47%
5 | Weak -> Core -> Weak -> Secondary -> Secondary | 163 | 0.46%
5 | Core -> Secondary -> Weak -> Secondary -> Secondary | 159 | 0.45%
5 | Core -> Core -> Secondary -> Weak -> Secondary | 158 | 0.45%
5 | Secondary -> Weak -> Secondary -> Weak -> Core | 158 | 0.45%
5 | Secondary -> Secondary -> Weak -> Core -> Core | 154 | 0.44%
5 | Secondary -> Secondary -> Secondary -> Secondary -> Core | 152 | 0.43%
5 | Secondary -> Secondary -> Secondary -> Core -> Core | 150 | 0.43%
5 | Weak -> Core -> Weak -> Weak -> Core | 150 | 0.43%
5 | Core -> Weak -> Secondary -> Secondary -> Secondary | 148 | 0.42%
5 | Weak -> Core -> Weak -> Secondary -> Weak | 145 | 0.41%
5 | Secondary -> Core -> Secondary -> Weak -> Secondary | 144 | 0.41%
5 | Secondary -> Core -> Weak -> Core -> Core | 144 | 0.41%
5 | Weak -> Core -> Core -> Weak -> Secondary | 144 | 0.41%
5 | Core -> Core -> Secondary -> Weak -> Core | 143 | 0.41%
5 | Core -> Weak -> Secondary -> Core -> Weak | 142 | 0.40%
5 | Core -> Weak -> Weak -> Core -> Weak | 142 | 0.40%
5 | Secondary -> Core -> Core -> Secondary -> Core | 136 | 0.39%
5 | Secondary -> Core -> Secondary -> Weak -> Core | 136 | 0.39%
5 | Weak -> Secondary -> Secondary -> Core -> Core | 136 | 0.39%
5 | Weak -> Secondary -> Secondary -> Weak -> Core | 130 | 0.37%
5 | Weak -> Weak -> Secondary -> Weak -> Secondary | 130 | 0.37%
5 | Weak -> Weak -> Weak -> Core -> Core | 127 | 0.36%
5 | Core -> Secondary -> Core -> Secondary -> Weak | 126 | 0.36%
5 | Secondary -> Secondary -> Secondary -> Weak -> Core | 125 | 0.35%
5 | Weak -> Core -> Secondary -> Weak -> Secondary | 124 | 0.35%
5 | Core -> Weak -> Weak -> Secondary -> Secondary | 123 | 0.35%
5 | Secondary -> Weak -> Secondary -> Core -> Weak | 122 | 0.35%
5 | Secondary -> Weak -> Weak -> Weak -> Weak | 122 | 0.35%
5 | Weak -> Weak -> Secondary -> Secondary -> Weak | 122 | 0.35%
5 | Weak -> Secondary -> Core -> Weak -> Secondary | 120 | 0.34%
5 | Weak -> Weak -> Weak -> Weak -> Core | 120 | 0.34%
5 | Secondary -> Weak -> Core -> Core -> Weak | 118 | 0.33%
5 | Weak -> Secondary -> Weak -> Weak -> Secondary | 113 | 0.32%
5 | Secondary -> Weak -> Secondary -> Secondary -> Core | 110 | 0.31%
5 | Weak -> Weak -> Core -> Weak -> Core | 109 | 0.31%
5 | Core -> Weak -> Weak -> Weak -> Weak | 107 | 0.30%
5 | Core -> Secondary -> Core -> Weak -> Secondary | 106 | 0.30%
5 | Weak -> Weak -> Weak -> Weak -> Secondary | 106 | 0.30%
5 | Secondary -> Core -> Weak -> Secondary -> Secondary | 105 | 0.30%
5 | Secondary -> Core -> Weak -> Secondary -> Core | 104 | 0.29%
5 | Secondary -> Weak -> Core -> Core -> Secondary | 104 | 0.29%
5 | Weak -> Core -> Weak -> Core -> Core | 104 | 0.29%
5 | Weak -> Secondary -> Weak -> Core -> Core | 103 | 0.29%
5 | Secondary -> Weak -> Core -> Secondary -> Weak | 101 | 0.29%
5 | Weak -> Secondary -> Secondary -> Secondary -> Weak | 101 | 0.29%
5 | Core -> Secondary -> Secondary -> Secondary -> Weak | 100 | 0.28%
5 | Weak -> Core -> Core -> Secondary -> Core | 100 | 0.28%
5 | Core -> Core -> Secondary -> Core -> Secondary | 99 | 0.28%
5 | Weak -> Core -> Weak -> Weak -> Secondary | 99 | 0.28%
5 | Weak -> Secondary -> Secondary -> Weak -> Weak | 99 | 0.28%
5 | Core -> Secondary -> Weak -> Core -> Secondary | 98 | 0.28%
5 | Weak -> Core -> Weak -> Weak -> Weak | 98 | 0.28%
5 | Weak -> Secondary -> Weak -> Weak -> Core | 98 | 0.28%
5 | Secondary -> Core -> Weak -> Core -> Weak | 95 | 0.27%
5 | Weak -> Core -> Core -> Weak -> Weak | 95 | 0.27%
5 | Core -> Core -> Secondary -> Core -> Weak | 94 | 0.27%
5 | Secondary -> Weak -> Core -> Secondary -> Core | 94 | 0.27%
5 | Weak -> Weak -> Secondary -> Core -> Core | 93 | 0.26%
5 | Weak -> Core -> Secondary -> Weak -> Core | 91 | 0.26%
5 | Weak -> Weak -> Secondary -> Secondary -> Secondary | 91 | 0.26%
5 | Core -> Secondary -> Core -> Core -> Weak | 90 | 0.26%
5 | Weak -> Weak -> Weak -> Secondary -> Secondary | 90 | 0.26%
5 | Weak -> Secondary -> Secondary -> Secondary -> Core | 89 | 0.25%
5 | Core -> Secondary -> Core -> Core -> Secondary | 88 | 0.25%
5 | Secondary -> Core -> Core -> Weak -> Secondary | 88 | 0.25%
5 | Secondary -> Secondary -> Weak -> Weak -> Secondary | 88 | 0.25%
5 | Core -> Core -> Secondary -> Secondary -> Weak | 87 | 0.25%
5 | Core -> Weak -> Core -> Secondary -> Weak | 87 | 0.25%
5 | Weak -> Secondary -> Secondary -> Core -> Weak | 87 | 0.25%
5 | Weak -> Weak -> Secondary -> Secondary -> Core | 87 | 0.25%
5 | Secondary -> Secondary -> Secondary -> Weak -> Weak | 86 | 0.24%
5 | Secondary -> Weak -> Weak -> Secondary -> Secondary | 86 | 0.24%
5 | Weak -> Secondary -> Core -> Secondary -> Weak | 86 | 0.24%
5 | Core -> Core -> Weak -> Weak -> Weak | 85 | 0.24%
5 | Core -> Weak -> Secondary -> Secondary -> Core | 83 | 0.24%
5 | Weak -> Secondary -> Core -> Core -> Secondary | 83 | 0.24%
5 | Secondary -> Weak -> Weak -> Core -> Core | 82 | 0.23%
5 | Core -> Core -> Weak -> Weak -> Secondary | 81 | 0.23%
5 | Secondary -> Secondary -> Secondary -> Core -> Secondary | 80 | 0.23%
5 | Secondary -> Core -> Core -> Secondary -> Weak | 79 | 0.22%
5 | Core -> Core -> Weak -> Secondary -> Weak | 78 | 0.22%
5 | Secondary -> Secondary -> Weak -> Weak -> Weak | 76 | 0.22%
5 | Core -> Weak -> Secondary -> Core -> Secondary | 75 | 0.21%
5 | Secondary -> Weak -> Weak -> Secondary -> Core | 75 | 0.21%
5 | Secondary -> Secondary -> Weak -> Core -> Secondary | 74 | 0.21%
5 | Secondary -> Weak -> Weak -> Weak -> Secondary | 74 | 0.21%
5 | Weak -> Weak -> Core -> Weak -> Secondary | 74 | 0.21%
5 | Secondary -> Secondary -> Core -> Core -> Secondary | 73 | 0.21%
5 | Weak -> Weak -> Secondary -> Core -> Weak | 73 | 0.21%
5 | Secondary -> Secondary -> Core -> Weak -> Core | 72 | 0.20%
5 | Weak -> Core -> Secondary -> Core -> Core | 72 | 0.20%
5 | Weak -> Weak -> Weak -> Secondary -> Weak | 72 | 0.20%
5 | Secondary -> Core -> Core -> Core -> Secondary | 71 | 0.20%
5 | Weak -> Weak -> Weak -> Secondary -> Core | 71 | 0.20%
5 | Secondary -> Secondary -> Core -> Secondary -> Core | 70 | 0.20%
5 | Secondary -> Secondary -> Core -> Secondary -> Weak | 70 | 0.20%
5 | Secondary -> Weak -> Core -> Weak -> Secondary | 69 | 0.20%
5 | Weak -> Weak -> Weak -> Core -> Weak | 69 | 0.20%
5 | Secondary -> Core -> Core -> Core -> Weak | 68 | 0.19%
5 | Secondary -> Weak -> Core -> Weak -> Core | 68 | 0.19%
5 | Core -> Core -> Weak -> Core -> Secondary | 66 | 0.19%
5 | Weak -> Core -> Weak -> Core -> Weak | 66 | 0.19%
5 | Core -> Secondary -> Weak -> Core -> Weak | 65 | 0.18%
5 | Secondary -> Secondary -> Core -> Core -> Weak | 65 | 0.18%
5 | Secondary -> Weak -> Weak -> Weak -> Core | 65 | 0.18%
5 | Weak -> Weak -> Core -> Weak -> Weak | 64 | 0.18%
5 | Secondary -> Weak -> Secondary -> Core -> Secondary | 63 | 0.18%
5 | Weak -> Core -> Core -> Secondary -> Weak | 62 | 0.18%
5 | Secondary -> Secondary -> Weak -> Core -> Weak | 58 | 0.16%
5 | Weak -> Secondary -> Secondary -> Core -> Secondary | 58 | 0.16%
5 | Secondary -> Core -> Secondary -> Core -> Core | 57 | 0.16%
5 | Core -> Weak -> Weak -> Weak -> Secondary | 56 | 0.16%
5 | Secondary -> Weak -> Weak -> Secondary -> Weak | 56 | 0.16%
5 | Core -> Weak -> Weak -> Secondary -> Weak | 55 | 0.16%
5 | Secondary -> Core -> Weak -> Secondary -> Weak | 55 | 0.16%
5 | Secondary -> Core -> Weak -> Weak -> Core | 54 | 0.15%
5 | Core -> Secondary -> Weak -> Secondary -> Core | 53 | 0.15%
5 | Weak -> Secondary -> Weak -> Core -> Secondary | 53 | 0.15%
5 | Core -> Weak -> Core -> Core -> Secondary | 49 | 0.14%
5 | Core -> Secondary -> Core -> Weak -> Weak | 48 | 0.14%
5 | Weak -> Secondary -> Core -> Secondary -> Core | 46 | 0.13%
5 | Weak -> Secondary -> Weak -> Core -> Weak | 46 | 0.13%
5 | Secondary -> Secondary -> Weak -> Weak -> Core | 41 | 0.12%
5 | Secondary -> Core -> Secondary -> Secondary -> Secondary | 40 | 0.11%
5 | Weak -> Secondary -> Core -> Weak -> Weak | 39 | 0.11%
5 | Weak -> Weak -> Core -> Secondary -> Weak | 38 | 0.11%
5 | Core -> Secondary -> Secondary -> Weak -> Secondary | 37 | 0.10%
5 | Secondary -> Core -> Core -> Weak -> Weak | 37 | 0.10%
5 | Secondary -> Core -> Weak -> Weak -> Secondary | 36 | 0.10%
5 | Secondary -> Weak -> Weak -> Core -> Weak | 36 | 0.10%
5 | Core -> Weak -> Weak -> Weak -> Core | 35 | 0.10%
5 | Secondary -> Secondary -> Core -> Weak -> Secondary | 35 | 0.10%
5 | Secondary -> Core -> Secondary -> Core -> Weak | 33 | 0.09%
5 | Core -> Weak -> Weak -> Secondary -> Core | 32 | 0.09%
5 | Secondary -> Weak -> Core -> Weak -> Weak | 32 | 0.09%
5 | Secondary -> Core -> Core -> Secondary -> Secondary | 31 | 0.09%
5 | Secondary -> Weak -> Core -> Secondary -> Secondary | 31 | 0.09%
5 | Weak -> Core -> Core -> Core -> Secondary | 31 | 0.09%
5 | Weak -> Weak -> Secondary -> Weak -> Weak | 30 | 0.09%
5 | Core -> Core -> Secondary -> Secondary -> Core | 29 | 0.08%
