BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
86,"2026-04-30 13:45:00",27592.25,27596.25,27582.25,27584.5,1064,"InsideBar","Red","Down",0.1,0.04,14,"Down",0.15,7.75,"Up",0.65,0.160714,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
87,"2026-04-30 13:50:00",27584.5,27598.25,27583,27597,757,"HHHL","Black","Down",0.05,0.02,15.25,"Up",0.4,12.5,"Up",0.8,0.918033,0.868852,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
88,"2026-04-30 13:55:00",27598,27602,27592.25,27599.75,789,"HHHL","Black","Up",0.1,0.04,9.75,"Down",0.05,1.75,"Down",0.05,0.769231,0.615385,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
89,"2026-04-30 14:00:00",27599.25,27607,27590,27598.5,1131,"OutsideBar","Red","Up",0.25,0.1,17,"Up",0.5,0.75,"Down",0.05,0.5,0.573529,True,True,True,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
90,"2026-05-01 06:35:00",27632,27748.25,27617.75,27736.25,19401,"HHHL","Black","Up",1,1,130.5,"Up",1,104.25,"Up",1,0.908046,0,False,False,True,False,"Climactic","Climactic","Absent","Absent","Accepted","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;AcceptanceAccepted"
91,"2026-05-01 06:40:00",27736.5,27772.5,27723.75,27770,10610,"HHHL","Black","Down",0.85,0.94,48.75,"Down",0.9,33.5,"Down",0.95,0.948718,0.502564,False,False,True,False,"Peak","Strong","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
92,"2026-05-01 06:45:00",27769.5,27795,27760.25,27788.25,10425,"HHHL","Black","Down",0.8,0.92,34.75,"Down",0.65,18.75,"Down",0.85,0.805755,0.352518,False,False,True,False,"Peak","Absent","Absent","Local","Accepted","Structural","VolumePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
93,"2026-05-01 06:50:00",27787.75,27790.75,27752.5,27782.75,8722,"LLLH","Red","Down",0.7,0.88,38.25,"Up",0.7,5,"Down",0.4,0.79085,0.797386,True,True,False,True,"Falling","Local","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
94,"2026-05-01 06:55:00",27782,27812.75,27760,27790.25,12478,"HHHL","Black","Up",0.9,0.96,52.75,"Up",0.95,8.25,"Up",0.65,0.57346,0.582938,True,False,True,False,"Climactic","Climactic","Local","Absent","Contained","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
95,"2026-05-01 07:00:00",27790.25,27875.75,27789.5,27873.5,11291,"HHHL","Black","Down",0.85,0.94,86.25,"Up",0.95,83.25,"Up",0.95,0.973913,0.269565,False,False,True,False,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
96,"2026-05-01 07:05:00",27873.5,27900,27852,27887.75,9816,"HHHL","Black","Down",0.65,0.86,48,"Down",0.8,14.25,"Down",0.75,0.744792,0.494792,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
97,"2026-05-01 07:10:00",27887.75,27889.75,27856.25,27879,6577,"InsideBar","Red","Down",0.6,0.76,33.5,"Down",0.5,8.75,"Down",0.65,0.679104,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
98,"2026-05-01 07:15:00",27879,27909.25,27867.5,27889.5,6960,"HHHL","Black","Up",0.65,0.78,41.75,"Up",0.75,10.5,"Up",0.65,0.526946,0.532934,True,False,True,False,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
99,"2026-05-01 07:20:00",27890,27894,27859.5,27878,5770,"LLLH","Red","Down",0.55,0.74,34.5,"Down",0.55,12,"Up",0.7,0.536232,0.768116,True,False,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
100,"2026-05-01 07:25:00",27878.25,27905.5,27875.5,27883,6024,"HHHL","Black","Up",0.55,0.74,30,"Down",0.45,4.75,"Down",0.2,0.25,0.616667,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
101,"2026-05-01 07:30:00",27882.5,27888.5,27868,27871.5,5906,"LLLH","Red","Down",0.5,0.72,20.5,"Down",0.4,11,"Up",0.6,0.170732,0.634146,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
102,"2026-05-01 07:35:00",27871.5,27873.25,27802.75,27813,10996,"LLLH","Red","Up",0.85,0.9,70.5,"Up",0.9,58.5,"Up",0.9,0.14539,0.074468,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
103,"2026-05-01 07:40:00",27813,27818.5,27751,27795.5,12872,"LLLH","Red","Up",0.95,0.96,67.5,"Down",0.85,17.5,"Down",0.75,0.659259,0.233333,False,False,False,True,"Climactic","Strong","Absent","Local","Accepted","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
104,"2026-05-01 07:45:00",27795.5,27835.5,27779.75,27816.75,8845,"HHHL","Black","Down",0.6,0.78,55.75,"Down",0.8,21.25,"Up",0.8,0.663677,0.695067,True,False,True,False,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
105,"2026-05-01 07:50:00",27816.75,27836.75,27809.5,27826.5,5644,"HHHL","Black","Down",0.25,0.64,27.25,"Down",0.3,9.75,"Down",0.4,0.623853,0.954128,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
106,"2026-05-01 07:55:00",27826.25,27835.5,27793.5,27818.25,7212,"LLLH","Red","Up",0.5,0.74,42,"Up",0.6,8,"Down",0.25,0.589286,0.619048,True,True,False,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
107,"2026-05-01 08:00:00",27818.25,27844.75,27812.5,27814.75,5351,"HHHL","Red","Down",0.15,0.6,32.25,"Down",0.3,3.5,"Down",0.15,0.069767,0.713178,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
108,"2026-05-01 08:05:00",27815.25,27819,27769,27795.25,8301,"LLLH","Red","Up",0.5,0.74,50,"Up",0.7,20,"Up",0.75,0.525,0.13,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
109,"2026-05-01 08:10:00",27795.75,27807.5,27781,27801.25,4376,"InsideBar","Black","Down",0.05,0.56,26.5,"Down",0.1,5.5,"Down",0.2,0.764151,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
110,"2026-05-01 08:15:00",27801,27838,27788.75,27837,4660,"HHHL","Black","Up",0.1,0.56,49.25,"Up",0.7,36,"Up",0.9,0.979695,0.380711,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
111,"2026-05-01 08:20:00",27836.75,27852.5,27828.25,27851.5,5114,"HHHL","Black","Up",0.15,0.56,24.25,"Down",0.1,14.75,"Down",0.65,0.958763,0.402062,False,False,True,False,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
112,"2026-05-01 08:25:00",27852,27870.25,27851,27862,4081,"HHHL","Black","Down",0.05,0.48,19.25,"Down",0.05,10,"Down",0.45,0.571429,0.077922,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
113,"2026-05-01 08:30:00",27862.25,27868.5,27850,27863,3216,"LLLH","Black","Down",0.05,0.32,18.5,"Down",0.05,0.75,"Down",0.05,0.702703,0.945946,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
114,"2026-05-01 08:35:00",27863.5,27876.75,27856,27864.25,3743,"HHHL","Black","Up",0.1,0.4,20.75,"Up",0.2,0.75,"Flat",0.1,0.39759,0.60241,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
115,"2026-05-01 08:40:00",27865,27903,27861,27889.25,4983,"HHHL","Black","Up",0.3,0.54,42,"Up",0.7,24.25,"Up",0.9,0.672619,0.375,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
116,"2026-05-01 08:45:00",27889.25,27902.25,27888.25,27895,3504,"InsideBar","Black","Down",0.1,0.36,14,"Down",0.05,5.75,"Down",0.3,0.482143,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
117,"2026-05-01 08:50:00",27894.75,27914.75,27890.75,27910.25,4028,"HHHL","Black","Up",0.2,0.46,24,"Up",0.3,15.5,"Up",0.7,0.8125,0.479167,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
118,"2026-05-01 08:55:00",27910.5,27917,27837.75,27884.5,9932,"OutsideBar","Red","Up",0.9,0.82,79.25,"Up",1,26,"Up",0.9,0.589905,0.302839,False,False,True,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;AcceptanceAccepted"
119,"2026-05-01 09:00:00",27885,27903.75,27880.5,27890.75,3855,"InsideBar","Black","Down",0.2,0.4,23.25,"Down",0.3,5.75,"Down",0.35,0.44086,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
120,"2026-05-01 09:05:00",27890.75,27901.5,27880.5,27885.25,2345,"InsideBar","Red","Down",0.05,0.2,21,"Down",0.3,5.5,"Down",0.25,0.22619,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
121,"2026-05-01 09:10:00",27886.5,27891.25,27843,27849,3745,"LLLH","Red","Up",0.25,0.38,48.25,"Up",0.7,37.5,"Up",0.95,0.124352,0.222798,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
122,"2026-05-01 09:15:00",27847.75,27863.5,27841,27844,4436,"LLLH","Red","Up",0.5,0.48,22.5,"Down",0.3,3.75,"Down",0.2,0.133333,0.911111,True,False,False,True,"Rising","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
123,"2026-05-01 09:20:00",27843.25,27869.25,27840.25,27867.25,3160,"OutsideBar","Black","Down",0.1,0.24,29,"Up",0.6,24,"Up",0.8,0.931034,0.775862,False,False,True,True,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
124,"2026-05-01 09:25:00",27867.25,27877.25,27823.75,27851.5,6318,"OutsideBar","Red","Up",0.85,0.64,53.5,"Up",0.95,15.75,"Down",0.7,0.518692,0.542056,True,True,True,True,"Peak","Climactic","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
125,"2026-05-01 09:30:00",27851.5,27854.75,27818,27832.75,5140,"LLLH","Red","Down",0.75,0.52,36.75,"Down",0.65,18.75,"Up",0.7,0.401361,0.843537,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
126,"2026-05-01 09:35:00",27832.5,27843.75,27808.75,27827.5,4792,"LLLH","Red","Down",0.65,0.48,35,"Down",0.65,5,"Down",0.25,0.535714,0.735714,True,False,False,True,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
127,"2026-05-01 09:40:00",27827.5,27848.25,27821.5,27844.5,3624,"HHHL","Black","Down",0.25,0.3,26.75,"Down",0.55,17,"Up",0.65,0.859813,0.831776,False,False,True,False,"Falling","Absent","Clustered","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted;CompressionClustered"
128,"2026-05-01 09:45:00",27843.75,27848.5,27818.75,27819.5,3089,"OutsideBar","Red","Down",0.1,0.24,29.75,"Up",0.65,24.25,"Up",0.85,0.02521,0.89916,False,False,True,True,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
129,"2026-05-01 09:50:00",27819,27832.25,27805.5,27819.75,3677,"LLLH","Black","Up",0.35,0.34,26.75,"Down",0.55,0.75,"Down",0.15,0.53271,0.504673,True,True,False,True,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
130,"2026-05-01 09:55:00",27819.5,27843.5,27811,27841.25,3407,"HHHL","Black","Down",0.25,0.28,32.5,"Up",0.7,21.75,"Up",0.75,0.930769,0.653846,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
131,"2026-05-01 10:00:00",27841,27856.25,27830.25,27831.5,3738,"HHHL","Red","Up",0.45,0.34,26,"Down",0.45,9.5,"Down",0.45,0.048077,0.509615,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
132,"2026-05-01 10:05:00",27831,27851,27828.5,27842,3233,"LLLH","Black","Down",0.25,0.24,22.5,"Down",0.3,11,"Up",0.5,0.6,0.922222,True,False,False,True,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
133,"2026-05-01 10:10:00",27841.5,27852,27838.75,27845.25,1848,"HHHL","Black","Down",0.05,0.12,13.25,"Down",0.05,3.75,"Down",0.2,0.490566,0.924528,True,False,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionClustered"
134,"2026-05-01 10:15:00",27844.75,27858.25,27843.25,27856.75,1968,"HHHL","Black","Up",0.1,0.14,15,"Up",0.15,12,"Up",0.5,0.9,0.583333,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
135,"2026-05-01 10:20:00",27856.25,27876.75,27855.75,27875.25,3588,"HHHL","Black","Up",0.45,0.28,21,"Up",0.25,19,"Up",0.75,0.928571,0.119048,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
136,"2026-05-01 10:25:00",27875.25,27887.75,27869,27878,3041,"HHHL","Black","Down",0.2,0.14,18.75,"Down",0.15,2.75,"Down",0.1,0.48,0.413333,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
137,"2026-05-01 10:30:00",27878.75,27886,27871.5,27885.5,1718,"InsideBar","Black","Down",0.05,0.06,14.5,"Down",0.1,6.75,"Up",0.4,0.965517,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
138,"2026-05-01 10:35:00",27885.5,27890.5,27874.75,27876.75,1769,"HHHL","Red","Up",0.1,0.06,15.75,"Up",0.2,8.75,"Up",0.45,0.126984,0.714286,True,False,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
139,"2026-05-01 10:40:00",27876.25,27878.5,27864,27874,2916,"LLLH","Red","Up",0.3,0.12,14.5,"Down",0.15,2.25,"Down",0.1,0.689655,0.258621,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
140,"2026-05-01 10:45:00",27874.5,27888,27874.5,27885.25,2311,"HHHL","Black","Down",0.25,0.1,13.5,"Down",0.1,10.75,"Up",0.5,0.796296,0.296296,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
141,"2026-05-01 10:50:00",27885.25,27889.5,27879.25,27885,1725,"HHHL","Red","Down",0.1,0.04,10.25,"Down",0.05,0.25,"Down",0.05,0.560976,0.853659,True,True,True,False,"Falling","Absent","Clustered","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionClustered"
142,"2026-05-01 10:55:00",27886,27897,27876.5,27884,3938,"OutsideBar","Red","Up",0.85,0.46,20.5,"Up",0.45,2,"Up",0.15,0.365854,0.5,True,False,True,True,"Peak","Local","Local","Absent","Contained","Major","VolumePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
143,"2026-05-01 11:00:00",27884.25,27894.25,27882.25,27883.75,1965,"InsideBar","Red","Down",0.25,0.1,12,"Down",0.1,0.5,"Down",0.1,0.125,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
144,"2026-05-01 11:05:00",27883.75,27890.25,27867.5,27870,2766,"LLLH","Red","Up",0.4,0.18,22.75,"Up",0.65,13.75,"Up",0.75,0.10989,0.351648,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorLow;AcceptanceAccepted"
145,"2026-05-01 11:10:00",27870,27882.25,27856.5,27879.25,3273,"LLLH","Black","Up",0.65,0.32,25.75,"Up",0.7,9.25,"Down",0.55,0.883495,0.572816,True,True,False,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
146,"2026-05-01 11:15:00",27878.75,27880.5,27844,27846.75,3059,"LLLH","Red","Down",0.55,0.24,36.5,"Up",1,32,"Up",1,0.075342,0.657534,False,False,False,True,"Falling","Climactic","Absent","Local","Accepted","Structural","RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
147,"2026-05-01 11:20:00",27846.5,27859.5,27835.75,27853,3328,"LLLH","Black","Up",0.75,0.36,23.75,"Down",0.7,6.5,"Down",0.4,0.726316,0.652632,True,True,False,True,"Rising","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
148,"2026-05-01 11:25:00",27852.25,27868.25,27847,27868,2628,"HHHL","Black","Down",0.4,0.18,21.25,"Down",0.6,15.75,"Up",0.85,0.988235,0.588235,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
149,"2026-05-01 11:30:00",27867.75,27872,27855.25,27868.25,3006,"HHHL","Black","Up",0.55,0.24,16.75,"Down",0.45,0.5,"Down",0.15,0.776119,0.776119,True,False,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
150,"2026-05-01 11:35:00",27867.5,27869.25,27843,27844.5,4510,"LLLH","Red","Up",1,0.7,26.25,"Up",0.95,23,"Up",0.95,0.057143,0.533333,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
151,"2026-05-01 11:40:00",27844.75,27846,27829.75,27832.5,3493,"LLLH","Red","Down",0.85,0.44,16.25,"Down",0.45,12.25,"Down",0.75,0.169231,0.184615,False,False,False,True,"Peak","Absent","Absent","Local","Accepted","Major","VolumePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
152,"2026-05-01 11:45:00",27832.25,27836,27812.75,27822.5,3063,"LLLH","Red","Down",0.7,0.3,23.25,"Up",0.8,9.75,"Down",0.6,0.419355,0.268817,False,False,False,True,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
153,"2026-05-01 11:50:00",27822,27825,27794.75,27810.5,3865,"LLLH","Red","Up",0.9,0.64,30.25,"Up",0.95,11.5,"Up",0.65,0.520661,0.404959,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
