BarIndex,Time,Open,High,Low,Close,Volume,Geometry,VolumePolarity,VolumeDelta,VolumeRank20,VolumeRank50,Range,RangeDelta,RangeRank20,Body,BodyDelta,BodyRank20,CloseLocation,OverlapRatio,CloseInsidePriorRange,CloseInsidePriorBody,BreaksPriorHigh,BreaksPriorLow,ParticipationState,ExpansionState,CompressionState,DissipationState,AcceptanceState,SignificanceState,EvidenceFlags
31297,"2026-05-11 09:30:00",1.17965,1.17965,1.1795,1.17955,252,"LLLH","Red","Up",0.3,0.12,0.00015,"Down",0.3,0.0001,"Down",0.65,0.333333,0,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31298,"2026-05-11 09:35:00",1.1795,1.17975,1.1795,1.17975,221,"OutsideBar","Black","Down",0.1,0.04,0.00025,"Up",0.7,0.00025,"Up",0.85,1,0.6,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31299,"2026-05-11 09:40:00",1.1797,1.17985,1.17965,1.17975,272,"HHHL","Black","Up",0.4,0.16,0.0002,"Down",0.55,0.00005,"Down",0.4,0.5,0.5,True,True,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31300,"2026-05-11 09:45:00",1.1798,1.1798,1.17915,1.1795,820,"LLLH","Red","Up",1,0.78,0.00065,"Up",1,0.0003,"Up",0.9,0.538462,0.230769,False,False,False,True,"Peak","Climactic","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;AcceptanceAccepted"
31301,"2026-05-11 09:50:00",1.1795,1.17965,1.17935,1.17955,442,"InsideBar","Black","Down",0.55,0.32,0.0003,"Down",0.8,0.00005,"Down",0.45,0.666667,1,True,True,False,False,"Falling","Strong","Clustered","Absent","Unresolved","Major","RangePeak20;CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31302,"2026-05-11 09:55:00",1.1795,1.1795,1.17945,1.1795,172,"InsideBar","Neutral","Down",0.1,0.04,0.00005,"Down",0.05,0,"Down",0.2,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31303,"2026-05-11 10:00:00",1.17945,1.17945,1.17915,1.1793,710,"LLLH","Red","Up",0.85,0.62,0.0003,"Up",0.8,0.00015,"Up",0.7,0.5,0,False,False,False,True,"Peak","Strong","Absent","Absent","Accepted","Major","VolumePeak20;RangePeak20;BreaksPriorLow;AcceptanceAccepted"
31304,"2026-05-11 10:05:00",1.1793,1.1794,1.17905,1.1792,716,"LLLH","Red","Up",0.85,0.62,0.00035,"Up",0.9,0.0001,"Down",0.65,0.428571,0.714286,True,False,False,True,"Peak","Strong","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31305,"2026-05-11 10:10:00",1.1792,1.1794,1.1792,1.17935,264,"InsideBar","Black","Down",0.45,0.18,0.0002,"Down",0.6,0.00015,"Up",0.75,0.75,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
31306,"2026-05-11 10:15:00",1.1793,1.1794,1.1792,1.1794,424,"Symmetric","Black","Up",0.55,0.28,0.0002,"Flat",0.6,0.0001,"Down",0.65,1,1,True,False,False,False,"Rising","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
31307,"2026-05-11 10:20:00",1.17945,1.17955,1.1794,1.1795,206,"HHHL","Black","Down",0.15,0.06,0.00015,"Down",0.35,0.00005,"Down",0.2,0.666667,0,False,False,True,False,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31308,"2026-05-11 10:25:00",1.17945,1.17965,1.17945,1.17965,231,"HHHL","Black","Up",0.35,0.14,0.0002,"Up",0.65,0.0002,"Up",0.85,1,0.5,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
31309,"2026-05-11 10:30:00",1.1796,1.17965,1.1795,1.17955,1816,"InsideBar","Red","Up",1,0.96,0.00015,"Down",0.4,0.00005,"Down",0.25,0.333333,1,True,True,False,False,"Climactic","Absent","Clustered","Local","Unresolved","Structural","VolumePeak20;VolumeClimactic50;HighVolumeLowRange;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;CompressionClustered"
31310,"2026-05-11 10:35:00",1.1795,1.17975,1.1795,1.1797,412,"OutsideBar","Black","Down",0.65,0.3,0.00025,"Up",0.8,0.0002,"Up",0.9,0.8,0.6,False,False,True,False,"Falling","Strong","Absent","Local","Accepted","Major","RangePeak20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31311,"2026-05-11 10:40:00",1.1797,1.1798,1.1796,1.17965,253,"HHHL","Red","Down",0.5,0.22,0.0002,"Down",0.65,0.00005,"Down",0.25,0.25,0.75,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31312,"2026-05-11 10:45:00",1.17965,1.1797,1.17965,1.17965,211,"InsideBar","Neutral","Down",0.15,0.08,0.00005,"Down",0.1,0,"Down",0.1,0,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31313,"2026-05-11 10:50:00",1.17965,1.17975,1.1796,1.17975,133,"OutsideBar","Black","Down",0.05,0.02,0.00015,"Up",0.4,0.0001,"Up",0.65,1,0.333333,False,False,True,True,"Falling","Local","Absent","Local","Accepted","Minor","BreaksPriorHigh;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31314,"2026-05-11 10:55:00",1.17975,1.17975,1.1797,1.1797,71,"InsideBar","Red","Down",0.05,0.02,0.00005,"Down",0.15,0.00005,"Down",0.45,0,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31315,"2026-05-11 11:00:00",1.1797,1.1798,1.1797,1.17975,185,"OutsideBar","Black","Up",0.2,0.1,0.0001,"Up",0.2,0.00005,"Flat",0.45,0.5,0.5,True,True,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31316,"2026-05-11 11:05:00",1.17975,1.17985,1.17975,1.1798,211,"HHHL","Black","Up",0.35,0.16,0.0001,"Flat",0.25,0.00005,"Down",0.3,0.5,0.5,True,False,True,False,"Rising","Absent","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31317,"2026-05-11 11:10:00",1.1798,1.17995,1.1798,1.1799,231,"HHHL","Black","Up",0.5,0.26,0.00015,"Up",0.45,0.0001,"Up",0.7,0.666667,0.333333,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorHigh;AcceptanceAccepted"
31318,"2026-05-11 11:15:00",1.17995,1.17995,1.1798,1.17985,263,"Symmetric","Red","Up",0.55,0.36,0.00015,"Flat",0.5,0.0001,"Flat",0.75,0.333333,1,True,True,False,False,"Rising","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31319,"2026-05-11 11:20:00",1.17985,1.1799,1.1798,1.17985,262,"InsideBar","Neutral","Down",0.55,0.36,0.0001,"Down",0.3,0,"Down",0.15,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31320,"2026-05-11 11:25:00",1.17985,1.17995,1.1797,1.17985,1367,"OutsideBar","Neutral","Up",0.95,0.92,0.00025,"Up",0.85,0,"Flat",0.2,0.6,0.4,True,True,True,True,"Peak","Strong","Local","Absent","Contained","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31321,"2026-05-11 11:30:00",1.1798,1.17995,1.1798,1.17985,417,"InsideBar","Black","Down",0.75,0.52,0.00015,"Down",0.6,0.00005,"Up",0.55,0.333333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31322,"2026-05-11 11:35:00",1.17985,1.17985,1.17975,1.17985,329,"LLLH","Neutral","Down",0.65,0.46,0.0001,"Down",0.3,0,"Down",0.2,1,0.5,True,True,False,True,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31323,"2026-05-11 11:40:00",1.1799,1.1799,1.1798,1.1798,692,"HHHL","Red","Up",0.85,0.76,0.0001,"Flat",0.35,0.0001,"Up",0.85,0,0.5,True,False,True,False,"Peak","Absent","Local","Absent","Contained","Major","VolumePeak20;HighVolumeLowRange;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31324,"2026-05-11 11:45:00",1.1798,1.1798,1.1795,1.1795,634,"LLLH","Red","Down",0.85,0.7,0.0003,"Up",1,0.0003,"Up",1,0,0,False,False,False,True,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31325,"2026-05-11 11:50:00",1.1795,1.1796,1.1794,1.1795,410,"LLLH","Neutral","Down",0.65,0.48,0.0002,"Down",0.85,0,"Down",0.25,0.5,0.5,True,True,False,True,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31326,"2026-05-11 11:55:00",1.17945,1.17955,1.1794,1.17945,443,"InsideBar","Neutral","Up",0.8,0.6,0.00015,"Down",0.7,0,"Flat",0.3,0.333333,1,True,False,False,False,"Peak","Absent","Clustered","Local","Unresolved","Major","VolumePeak20;CloseInsidePriorRange;DissipationLocal;CompressionClustered"
31327,"2026-05-11 12:00:00",1.1794,1.17955,1.17935,1.1794,2121,"OutsideBar","Neutral","Up",1,0.96,0.0002,"Up",0.85,0,"Flat",0.35,0.25,0.75,True,False,False,True,"Climactic","Strong","Local","Absent","Contained","Structural","VolumePeak20;VolumeClimactic50;RangePeak20;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31328,"2026-05-11 12:05:00",1.1794,1.1796,1.1794,1.17955,687,"HHHL","Black","Down",0.8,0.74,0.0002,"Down",0.8,0.00015,"Up",0.9,0.75,0.75,True,False,True,False,"Peak","Strong","Local","Local","Contained","Major","VolumePeak20;RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
31329,"2026-05-11 12:10:00",1.17955,1.1796,1.17955,1.17955,174,"InsideBar","Neutral","Down",0.15,0.1,0.00005,"Down",0.1,0,"Down",0.4,0,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31330,"2026-05-11 12:15:00",1.1796,1.1796,1.1794,1.1794,235,"OutsideBar","Red","Up",0.4,0.3,0.0002,"Up",0.85,0.0002,"Up",0.95,0,0.25,False,False,False,True,"Rising","Strong","Absent","Absent","Accepted","Major","RangePeak20;LowVolumeHighRange;BreaksPriorLow;AcceptanceAccepted"
31331,"2026-05-11 12:20:00",1.17945,1.17955,1.1794,1.17955,147,"InsideBar","Black","Down",0.15,0.08,0.00015,"Down",0.7,0.0001,"Down",0.85,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31332,"2026-05-11 12:25:00",1.17955,1.1796,1.1795,1.17955,129,"HHHL","Neutral","Down",0.1,0.04,0.0001,"Down",0.4,0,"Down",0.4,0.5,0.5,True,True,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31333,"2026-05-11 12:30:00",1.17955,1.1796,1.17945,1.1795,247,"OutsideBar","Red","Up",0.45,0.38,0.00015,"Up",0.45,0.00005,"Up",0.65,0.333333,0.666667,True,False,False,True,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31334,"2026-05-11 12:35:00",1.17945,1.1797,1.17945,1.1796,296,"OutsideBar","Black","Up",0.55,0.54,0.00025,"Up",0.9,0.00015,"Up",0.85,0.6,0.6,True,False,True,False,"Rising","Strong","Local","Absent","Contained","Structural","RangePeak20;BreaksPriorHigh;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31335,"2026-05-11 12:40:00",1.17955,1.17965,1.17955,1.17965,142,"InsideBar","Black","Down",0.1,0.08,0.0001,"Down",0.35,0.0001,"Down",0.8,1,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
31336,"2026-05-11 12:45:00",1.17965,1.1797,1.17945,1.17955,510,"OutsideBar","Red","Up",0.75,0.74,0.00025,"Up",0.9,0.0001,"Flat",0.8,0.4,0.4,True,True,True,True,"Rising","Strong","Local","Absent","Contained","Structural","RangePeak20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31337,"2026-05-11 12:50:00",1.17955,1.17975,1.17955,1.17965,289,"HHHL","Black","Down",0.45,0.56,0.0002,"Down",0.75,0.0001,"Flat",0.8,0.5,0.75,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31338,"2026-05-11 12:55:00",1.17965,1.17965,1.1795,1.1796,154,"LLLH","Red","Down",0.2,0.14,0.00015,"Down",0.55,0.00005,"Down",0.55,0.666667,0.666667,True,True,False,True,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31339,"2026-05-11 13:00:00",1.1796,1.1797,1.17935,1.17965,1664,"OutsideBar","Black","Up",0.95,0.96,0.00035,"Up",1,0.00005,"Flat",0.55,0.857143,0.428571,True,True,True,True,"Climactic","Climactic","Local","Absent","Contained","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31340,"2026-05-11 13:05:00",1.1797,1.1798,1.1796,1.17965,306,"HHHL","Red","Down",0.5,0.62,0.0002,"Down",0.75,0.00005,"Down",0.35,0.25,0.5,True,True,True,False,"Falling","Absent","Local","Local","Contained","Moderate","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31341,"2026-05-11 13:10:00",1.17965,1.17975,1.1796,1.1797,194,"InsideBar","Black","Down",0.3,0.2,0.00015,"Down",0.5,0.00005,"Flat",0.4,0.666667,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31342,"2026-05-11 13:15:00",1.1797,1.17985,1.1793,1.17975,2668,"OutsideBar","Black","Up",1,1,0.00055,"Up",1,0.00005,"Up",0.55,0.818182,0.272727,True,False,True,True,"Climactic","Climactic","Local","Absent","Contained","SessionDefining","VolumePeak20;VolumeClimactic50;RangePeak20;RangeClimactic20;BreaksPriorHigh;BreaksPriorLow;CloseInsidePriorRange;AcceptanceContained;CompressionLocal"
31343,"2026-05-11 13:20:00",1.1798,1.1799,1.17975,1.17985,152,"HHHL","Black","Down",0.2,0.12,0.00015,"Down",0.25,0.00005,"Flat",0.6,0.666667,0.666667,True,False,True,False,"Falling","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
31344,"2026-05-11 13:25:00",1.17985,1.18,1.1798,1.17995,117,"HHHL","Black","Down",0.05,0.04,0.0002,"Up",0.75,0.0001,"Up",0.85,0.75,0.5,False,False,True,False,"Falling","Local","Absent","Local","Accepted","Moderate","BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31345,"2026-05-11 13:30:00",1.17995,1.18005,1.1799,1.18,227,"HHHL","Black","Up",0.45,0.34,0.00015,"Down",0.5,0.00005,"Down",0.35,0.666667,0.666667,True,False,True,False,"Rising","Absent","Local","Local","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;DissipationLocal;AcceptanceContained;CompressionLocal"
31346,"2026-05-11 13:35:00",1.18005,1.18025,1.18005,1.1802,274,"HHHL","Black","Up",0.6,0.56,0.0002,"Up",0.75,0.00015,"Up",0.9,0.75,0,False,False,True,False,"Rising","Local","Absent","Absent","Accepted","Moderate","BreaksPriorHigh;AcceptanceAccepted"
31347,"2026-05-11 13:40:00",1.1802,1.18025,1.1801,1.18015,177,"InsideBar","Red","Down",0.4,0.22,0.00015,"Down",0.5,0.00005,"Down",0.3,0.333333,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31348,"2026-05-11 13:45:00",1.18015,1.18025,1.1801,1.1801,135,"Symmetric","Red","Down",0.15,0.1,0.00015,"Flat",0.55,0.00005,"Up",0.6,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
31349,"2026-05-11 13:50:00",1.18005,1.1802,1.18,1.18015,117,"LLLH","Black","Down",0.1,0.06,0.0002,"Up",0.8,0.0001,"Up",0.85,0.75,0.5,True,True,False,True,"Falling","Strong","Local","Local","Contained","Major","RangePeak20;LowVolumeHighRange;BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;DissipationLocal;AcceptanceContained;CompressionLocal"
31350,"2026-05-11 13:55:00",1.1801,1.18015,1.18,1.18,55,"InsideBar","Red","Down",0.05,0.02,0.00015,"Down",0.55,0.0001,"Flat",0.9,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
31351,"2026-05-11 14:00:00",1.18,1.1803,1.18,1.18025,357,"OutsideBar","Black","Up",0.85,0.68,0.0003,"Up",0.9,0.00025,"Up",1,0.833333,0.5,False,False,True,False,"Peak","Strong","Absent","Absent","Accepted","Structural","VolumePeak20;RangePeak20;BreaksPriorHigh;AcceptanceAccepted"
31352,"2026-05-11 15:05:00",1.18025,1.18065,1.18025,1.1806,348,"HHHL","Black","Down",0.8,0.66,0.0004,"Up",0.95,0.00035,"Up",1,0.875,0.125,False,False,True,False,"Peak","Climactic","Absent","Local","Accepted","Structural","VolumePeak20;RangePeak20;RangeClimactic20;BreaksPriorHigh;DissipationLocal;AcceptanceAccepted"
31353,"2026-05-11 15:10:00",1.1806,1.1806,1.1805,1.18055,81,"InsideBar","Red","Down",0.1,0.06,0.0001,"Down",0.1,0.00005,"Down",0.5,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31354,"2026-05-11 15:15:00",1.18055,1.18065,1.18055,1.1806,94,"HHHL","Black","Up",0.15,0.08,0.0001,"Flat",0.15,0.00005,"Flat",0.55,0.5,0.5,True,True,True,False,"Rising","Absent","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31355,"2026-05-11 15:20:00",1.18055,1.18065,1.18055,1.1806,70,"Symmetric","Black","Down",0.1,0.04,0.0001,"Flat",0.15,0.00005,"Flat",0.6,0.5,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31356,"2026-05-11 15:25:00",1.1806,1.1806,1.18055,1.1806,34,"InsideBar","Neutral","Down",0.05,0.02,0.00005,"Down",0.05,0,"Down",0.05,1,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31357,"2026-05-11 15:30:00",1.18055,1.18065,1.18055,1.1806,43,"OutsideBar","Black","Up",0.1,0.04,0.0001,"Up",0.25,0.00005,"Up",0.7,0.5,0.5,True,True,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31358,"2026-05-11 15:35:00",1.18055,1.1806,1.18055,1.18055,18,"InsideBar","Neutral","Down",0.05,0.02,0.00005,"Down",0.1,0,"Down",0.1,0,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31359,"2026-05-11 15:40:00",1.18055,1.18055,1.1805,1.1805,35,"LLLH","Red","Up",0.15,0.06,0.00005,"Down",0.05,0.00005,"Up",0.35,0,0,False,False,False,True,"Rising","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31360,"2026-05-11 15:45:00",1.18055,1.18055,1.1805,1.1805,5,"Symmetric","Red","Down",0.05,0.02,0.00005,"Flat",0.1,0.00005,"Flat",0.35,0,1,True,True,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CloseInsidePriorBody;CompressionClustered"
31361,"2026-05-11 15:50:00",1.1805,1.1806,1.1805,1.1805,20,"OutsideBar","Neutral","Up",0.15,0.06,0.0001,"Up",0.45,0,"Down",0.15,0,0.5,True,True,True,False,"Rising","Local","Local","Absent","Contained","Minor","BreaksPriorHigh;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31362,"2026-05-11 15:55:00",1.18045,1.18045,1.18045,1.18045,11,"LLLH","Neutral","Down",0.1,0.04,0,"Down",0.05,0,"Flat",0.2,0.5,0,False,False,False,True,"Falling","Absent","Absent","Local","Accepted","Minor","BreaksPriorLow;DissipationLocal;AcceptanceAccepted"
31363,"2026-05-11 16:00:00",1.1804,1.18045,1.18035,1.1804,80,"OutsideBar","Neutral","Up",0.5,0.22,0.0001,"Up",0.55,0,"Flat",0.25,0.5,0,False,False,False,True,"Rising","Local","Absent","Absent","Accepted","Minor","BreaksPriorLow;AcceptanceAccepted"
31364,"2026-05-11 16:05:00",1.1804,1.1804,1.18035,1.18035,27,"InsideBar","Red","Down",0.25,0.1,0.00005,"Down",0.2,0.00005,"Up",0.5,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Minor","CloseInsidePriorRange;CompressionClustered"
31365,"2026-05-11 16:10:00",1.18035,1.1804,1.1803,1.1804,83,"OutsideBar","Black","Up",0.65,0.26,0.0001,"Up",0.65,0.00005,"Flat",0.5,1,0.5,True,True,False,True,"Rising","Local","Local","Absent","Contained","Moderate","BreaksPriorLow;CloseInsidePriorRange;CloseInsidePriorBody;AcceptanceContained;CompressionLocal"
31366,"2026-05-11 16:15:00",1.1804,1.1804,1.1803,1.1803,31,"Symmetric","Red","Down",0.3,0.12,0.0001,"Flat",0.7,0.0001,"Up",0.9,0,1,True,False,False,False,"Falling","Absent","Clustered","Absent","Unresolved","Moderate","CloseInsidePriorRange;CompressionClustered"
