SourceType,SourcePath,Field,FeatureFamily,Present,ColumnName
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES062019.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/Temp/xApvaV01StateLog_ES122023.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ062019.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,PriorSlope_DominantPressureValue,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,RollingEntropy,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,RollingDirectionalPresence,NumericStateProxy,False,
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SponsorConfidence,NumericStateProxy,True,SponsorConfidence
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,DominanceScore,NumericStateProxy,True,DominanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,DegradationScore,NumericStateProxy,True,DegradationScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,BalanceScore,NumericStateProxy,True,BalanceScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,TransitionScore,NumericStateProxy,True,TransitionScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,AmbiguityScore,NumericStateProxy,True,AmbiguityScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,MacroState,CategoricalStateProxy,True,MacroState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SponsorState,CategoricalStateProxy,True,SponsorState
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SequencePhase,CategoricalStateProxy,True,SequencePhase
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,Volume,ExplicitVolume,True,Volume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,VolumeSMA,ExplicitVolume,True,VolumeSMA
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,RelativeVolume,ExplicitVolume,True,RelativeVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,VolumeZScore,ExplicitVolume,True,VolumeZScore
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SignedVolume,ExplicitVolume,True,SignedVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,UpVolume,ExplicitVolume,True,UpVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,DownVolume,ExplicitVolume,True,DownVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,FlatVolume,ExplicitVolume,True,FlatVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,UpDownVolumeDelta,ExplicitVolume,True,UpDownVolumeDelta
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SpyderDominantVolume,ExplicitVolume,True,SpyderDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SpyderNonDominantVolume,ExplicitVolume,True,SpyderNonDominantVolume
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SpyderDominantVolumeShare,ExplicitVolume,True,SpyderDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SpyderNonDominantVolumeShare,ExplicitVolume,True,SpyderNonDominantVolumeShare
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,BarDirection,ExplicitVolume,True,BarDirection
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SpyderNonDominantColor,ExplicitVolume,True,SpyderNonDominantColor
RawStateLog,data/Validation/Temp/xApvaV01StateLog_NQ122023.csv,SpyderSplitMethod,ExplicitVolume,True,SpyderSplitMethod
