BarIndex,Time,Transition,FromArchetype,ToArchetype,Quadruplet,PreEntropy_5,PreVelocity_5,PreDominantFraction_5,PreMeanFailure_5,PreMeanContinuation_5,PreMeanMigrationProb_5,PreUniqueArchetypes_5,PreEntropy_10,PreVelocity_10,PreDominantFraction_10,PreMeanFailure_10,PreMeanContinuation_10,PreMeanMigrationProb_10,PreUniqueArchetypes_10,PreEntropy_20,PreVelocity_20,PreDominantFraction_20,PreMeanFailure_20,PreMeanContinuation_20,PreMeanMigrationProb_20,PreUniqueArchetypes_20
934,2026-04-20 09:25:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,4.21,0.0,0.6868861578505492,2,1.7609640474379105,0.4444444444444444,0.5,11.361999999999998,0.0,0.6043874826298158,4,1.9037016960515776,0.3684210526315789,0.4,16.363,0.0,0.5888201799792974,4
935,2026-04-20 09:30:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,1.5219280948830343,0.5,0.4,12.728,0.0,0.6756481492281255,3,1.7609640474379105,0.4444444444444444,0.5,17.726,0.0,0.6043874826298158,4,1.8394910702943637,0.42105263157894735,0.45,19.544999999999998,0.0,0.5682285767761852,4
938,2026-04-20 09:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.5,0.6,18.61,0.0,0.6045197450381007,3,1.5709505944488977,0.4444444444444444,0.6,11.41,0.0,0.6072631159895641,4,1.8016094970532566,0.42105263157894735,0.4,17.8335,0.0,0.5560654800398908,4
947,2026-04-20 10:30:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,2,1.5437519544147311,0.2631578947368421,0.55,8.863,0.0,0.7345473254777136,4
948,2026-04-20 10:35:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,0.7219280948844771,0.25,0.8,12.632,0.0,0.8233916995111026,2,0.4689955935863958,0.1111111111111111,0.9,6.316,0.0,0.8618315349658634,2,1.5437519544147311,0.3157894736842105,0.55,8.863,0.0,0.7345473254777136,4
951,2026-04-20 10:50:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.5,0.6,16.842,0.0,0.6100064869410275,3,1.2954618442339936,0.2222222222222222,0.6,8.421,0.0,0.7551389286808258,3,1.4366664819109167,0.3157894736842105,0.55,8.863,0.0,0.7359851421575878,4
972,2026-04-20 12:35:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206243,1
973,2026-04-20 12:40:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Directional->Degrading,0.7219280948844771,0.25,0.8,5.0,15.0,0.8249229786894405,2,0.4689955935863958,0.1111111111111111,0.9,2.5,7.5,0.8625971745550324,2,0.28639695711307084,0.05263157894736842,0.95,1.25,3.75,0.8814342724878284,2
975,2026-04-20 12:50:00,Sponsor Exhaustion Collapse->Unstable Rotational Balance,Sponsor Exhaustion Collapse,Unstable Rotational Balance,Directional->Degrading->Balance->Balance,1.5219280948830343,0.5,0.4,19.0,15.0,0.6595977274775144,3,1.1567796494427114,0.2222222222222222,0.7,9.5,7.5,0.7799345489490693,3,0.7475846798202459,0.10526315789473684,0.85,4.75,3.75,0.8401029596848465,3
977,2026-04-20 13:00:00,Unstable Rotational Balance->Sponsor Exhaustion Collapse,Unstable Rotational Balance,Sponsor Exhaustion Collapse,Balance->Balance->Balance->Degrading,1.5219280948830343,0.5,0.4,19.0,15.0,0.49368005067855936,3,1.7609640474379105,0.3333333333333333,0.5,9.5,7.5,0.6969757105495917,4,1.1917601481752027,0.15789473684210525,0.75,4.75,3.75,0.798623540485108,4
978,2026-04-20 13:05:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Balance->Balance->Degrading->Unresolved,0.9709505944517833,0.5,0.6,24.0,0.0,0.4866620295972945,2,1.8464393446652445,0.4444444444444444,0.4,14.5,7.5,0.6557925041433675,4,1.3190352743330953,0.21052631578947367,0.7,7.25,3.75,0.7780319372819958,4
980,2026-04-20 13:15:00,Stable Compression Basin->Unstable Rotational Balance,Stable Compression Basin,Unstable Rotational Balance,Degrading->Unresolved->Unresolved->Balance,1.5219280948830343,0.5,0.4,10.0,0.0,0.49790003821971807,3,2.246439344663802,0.5555555555555556,0.3,14.5,7.5,0.5787488828486163,5,1.7332062193392817,0.2631578947368421,0.6,7.25,3.75,0.7395101266346202,5
984,2026-04-20 13:35:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.7219280948844771,0.25,0.8,16.842,0.0,0.5216242825925125,2,1.3709505944503406,0.4444444444444444,0.6,13.421000000000001,0.0,0.503846943301389,3,2.0086949695556284,0.3157894736842105,0.4,11.4605,3.75,0.6626304557250985,5
986,2026-04-20 13:45:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,4.21,0.0,0.5273755493120093,2,1.360964047439353,0.4444444444444444,0.5,13.420999999999998,0.0,0.5156773775108416,3,2.133206219339282,0.3684210526315789,0.3,11.4605,3.75,0.6270662536300861,5
1005,2026-04-21 07:50:00,Pure Unresolved Compression Equilibrium->Directional Continuation / Sponsor Release,Pure Unresolved Compression Equilibrium,Directional Continuation / Sponsor Release,Unresolved->Unresolved->Unresolved->Directional,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,0.28639695711307084,0.05263157894736842,0.95,0.0,0.0,0.8824892693731179,2
1011,2026-04-21 08:20:00,Directional Continuation / Sponsor Release->Sponsor Exhaustion Collapse,Directional Continuation / Sponsor Release,Sponsor Exhaustion Collapse,Directional->Directional->Directional->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.5235294117647059,1,0.9709505944517833,0.1111111111111111,0.6,2.5,7.5,0.6742261952270732,2,0.8812908992278072,0.05263157894736842,0.7,1.25,3.75,0.7872487828238486,2
1014,2026-04-21 08:35:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.9709505944517833,0.25,0.6,14.0,0.0,0.5024753485209112,2,1.2954618442339936,0.2222222222222222,0.6,9.5,7.5,0.5506765760084005,3,1.4060075793080005,0.10526315789473684,0.55,4.75,3.75,0.7254739732145123,3
1016,2026-04-21 08:45:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,19.881999999999998,0.0,0.5109153236032287,2,1.4854752972230063,0.2222222222222222,0.5,9.940999999999999,0.0,0.5172223676839673,3,1.7822287189080306,0.15789473684210525,0.45,6.2204999999999995,3.75,0.6899097711194997,4
1017,2026-04-21 08:50:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9709505944517833,0.5,0.6,18.61,0.0,0.5109153236032286,2,1.5219280948830343,0.3333333333333333,0.4,16.305,0.0,0.5137133571433349,3,1.8464393446652445,0.21052631578947367,0.4,9.4025,3.75,0.6693181679163877,4
1020,2026-04-21 09:05:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.7219280948844771,0.5,0.8,18.61,0.0,0.5333913408480757,2,1.360964047439353,0.4444444444444444,0.5,19.246,0.0,0.5200433384550728,3,1.9854752972215637,0.2631578947368421,0.3,10.873000000000001,3.75,0.6159718647738689,4
1021,2026-04-21 09:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9709505944517833,0.5,0.6,31.338,0.0,0.5221533322256521,2,0.9999999999971146,0.4444444444444444,0.5,25.609999999999996,0.0,0.5165343279144403,2,1.9854752972215637,0.3157894736842105,0.3,14.055000000000001,3.75,0.5953802615707569,4
1022,2026-04-21 09:15:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Unresolved->Degrading->Unresolved->Degrading,0.7219280948844771,0.5,0.8,24.491999999999997,0.0,0.5333913408480757,2,0.9709505944517833,0.5555555555555556,0.6,21.551,0.0,0.5221533322256521,2,1.9527241956188839,0.3684210526315789,0.3,15.5255,3.75,0.5775981605232505,4
1023,2026-04-21 09:20:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Unresolved->Degrading->Unresolved,0.9709505944517833,0.75,0.6,31.338,0.0,0.5221533322256521,2,0.9709505944517833,0.6666666666666666,0.6,27.915,0.0,0.5221533322256521,2,1.8954618442325508,0.42105263157894735,0.3,18.7075,3.75,0.5570065573201385,4
1024,2026-04-21 09:25:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Unresolved->Degrading->Unresolved->Degrading,0.9709505944517833,1.0,0.6,37.22,0.0,0.5221533322256521,2,0.8812908992278072,0.6666666666666666,0.7,30.856,0.0,0.527772336536864,2,1.7883763717287364,0.47368421052631576,0.35,20.178000000000004,3.75,0.5392244562726323,4
1026,2026-04-21 09:35:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,0.9709505944517833,0.75,0.6,37.22,0.0,0.5109153236032286,2,0.9999999999971146,0.6666666666666666,0.5,34.278999999999996,0.0,0.5165343279144403,2,1.5588718484410322,0.47368421052631576,0.4,22.11,0.0,0.5168783477992038,3
1029,2026-04-21 09:50:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,18.61,0.0,0.5221533322256521,2,0.9709505944517833,0.6666666666666666,0.6,27.915,0.0,0.5221533322256521,2,1.360964047439353,0.5263157894736842,0.5,23.580499999999997,0.0,0.5200433384550728,3
1031,2026-04-21 10:00:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,5.882,0.0,0.6868861578505492,2,1.4854752972230063,0.5555555555555556,0.5,21.551,0.0,0.5989007407268888,3,1.360964047439353,0.5263157894736842,0.5,23.580499999999997,0.0,0.5577175343206646,3
1045,2026-04-21 11:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.4884393063583815,1,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.48843930635838156,1,1.0540157730684718,0.15789473684210525,0.75,4.6525,0.0,0.5380510192314235,3
1047,2026-04-21 11:20:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,5.882,0.0,0.5109153236032287,2,0.7219280948844771,0.1111111111111111,0.8,2.941,0.0,0.49967731498080503,2,1.1567796494427114,0.15789473684210525,0.7,4.6525,0.0,0.5408605213870293,3
1048,2026-04-21 11:25:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9709505944517833,0.5,0.6,18.61,0.0,0.5109153236032286,2,0.7219280948844771,0.2222222222222222,0.8,9.305,0.0,0.49967731498080514,2,1.0540157730684718,0.21052631578947367,0.75,7.8345,0.0,0.5380510192314235,3
1051,2026-04-21 11:40:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,18.61,0.0,0.5333913408480757,2,0.9999999999971146,0.3333333333333333,0.5,12.245999999999999,0.0,0.5165343279144403,2,0.8112781244562475,0.15789473684210525,0.75,9.305,0.0,0.502486817136411,2
1060,2026-04-21 12:25:00,Pure Unresolved Compression Equilibrium->Sponsor Exhaustion Collapse,Pure Unresolved Compression Equilibrium,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,1,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,2,1.5394910702958062,0.21052631578947367,0.45,6.122999999999999,0.0,0.6878112459644201,3
1062,2026-04-21 12:35:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,0.9709505944517833,0.25,0.6,12.728,0.0,0.735538544795727,2,0.7219280948844771,0.1111111111111111,0.8,6.364,0.0,0.8179049576081756,2,1.5394910702958062,0.2631578947368421,0.45,9.305,0.0,0.6878112459644201,3
1063,2026-04-21 12:40:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.5219280948830343,0.5,0.4,18.61,0.0,0.6644101406057021,3,1.1567796494427114,0.2222222222222222,0.7,9.305,0.0,0.7823407555131631,3,1.5394910702958062,0.3157894736842105,0.45,10.7755,0.0,0.690620748120026,3
1066,2026-04-21 12:55:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Degrading->Degrading->Degrading->Unresolved,0.7219280948844771,0.5,0.8,18.61,0.0,0.499677314980805,2,1.360964047439353,0.3333333333333333,0.5,15.669,0.0,0.6587911362944905,3,1.5394910702958062,0.3157894736842105,0.45,12.487,0.0,0.6878112459644201,3
1068,2026-04-21 13:05:00,Stable Compression Basin->Sponsor Exhaustion Collapse,Stable Compression Basin,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,0.9709505944517833,0.25,0.6,18.61,0.0,0.5109153236032287,2,1.4854752972230063,0.4444444444444444,0.5,18.61,0.0,0.5876627321044653,3,1.5394910702958062,0.2631578947368421,0.45,10.7755,0.0,0.690620748120026,3
1069,2026-04-21 13:10:00,Sponsor Exhaustion Collapse->Stable Compression Basin,Sponsor Exhaustion Collapse,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9709505944517833,0.5,0.6,18.61,0.0,0.5109153236032286,2,1.2954618442339936,0.5555555555555556,0.6,24.974,0.0,0.5464795256982411,3,1.5394910702958062,0.3157894736842105,0.45,12.487,0.0,0.6878112459644201,3
1072,2026-04-21 13:25:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.5,0.8,18.61,0.0,0.5333913408480757,2,0.9709505944517833,0.4444444444444444,0.6,21.551,0.0,0.5221533322256521,2,1.5709505944503404,0.3157894736842105,0.4,13.957500000000001,0.0,0.6700291449169139,3
1074,2026-04-21 13:35:00,Pure Unresolved Compression Equilibrium->Unstable Rotational Balance,Pure Unresolved Compression Equilibrium,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,0.9709505944517833,0.25,0.6,5.882,0.0,0.6868861578505492,2,1.4854752972230063,0.4444444444444444,0.5,12.245999999999999,0.0,0.5989007407268888,3,1.5709505944503404,0.3684210526315789,0.4,13.9575,0.0,0.6700291449169139,3
1076,2026-04-21 13:45:00,Unstable Rotational Balance->Stable Compression Basin,Unstable Rotational Balance,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,1.5219280948830343,0.5,0.4,12.632,0.0,0.6753836244115557,3,1.7609640474379105,0.4444444444444444,0.5,18.562,0.0,0.6043874826298158,4,1.8954618442325508,0.42105263157894735,0.3,17.115500000000004,0.0,0.631589309462153,4
1079,2026-04-21 14:00:00,Stable Compression Basin->Pure Unresolved Compression Equilibrium,Stable Compression Basin,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.25,0.6,16.842,0.0,0.5331268160315059,2,1.3709505944503406,0.3333333333333333,0.6,11.361999999999998,0.0,0.6100064869410275,3,1.7822287189080306,0.47368421052631576,0.45,18.168,0.0,0.5782430063196343,4
