BarIndex,Time,ResolvedArchetype,Quadruplet,RollingEntropy,RollingVelocity,RollingDominantFraction,RollingMeanFailure,RollingMeanContinuation,RollingMeanMigrationProbability,DirectionalReleasePressure,ExhaustionPressure,CompressionPressure,RotationalPressure,DominantPressure,DominantPressureValue
1986,2026-05-06 07:05:00,Stable Compression Basin,Degrading->Degrading->Unresolved->Unresolved,1.8464393446652445,0.4444444444444444,0.4,9.5,7.5,0.5567103445266239,0.23333333333333336,0.15726190476190474,0.538888888888889,0.5302380952380952,CompressionPressure,0.538888888888889
1987,2026-05-06 07:10:00,Sponsor Exhaustion Collapse,Degrading->Unresolved->Unresolved->Degrading,1.8954618442325508,0.5555555555555556,0.3,15.863999999999999,7.5,0.5510913402154121,0.09166666666666667,0.20082380952380952,0.061111111111111116,0.5809961904761904,RotationalPressure,0.5809961904761904
1988,2026-05-06 07:15:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,1.8464393446652445,0.4444444444444444,0.4,15.863999999999999,7.5,0.5454723359042004,0.13333333333333336,0.17999047619047617,0.0888888888888889,0.5393295238095237,RotationalPressure,0.5393295238095237
1989,2026-05-06 07:20:00,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,1.5709505944503404,0.4444444444444444,0.4,18.805,7.5,0.5099081338091879,0.23968789079732142,0.1904940476190476,0.5407044767357427,0.5371763949169642,CompressionPressure,0.5407044767357427
1990,2026-05-06 07:25:00,Stable Compression Basin,Degrading->Degrading->Unresolved->Unresolved,1.5219280948830343,0.4444444444444444,0.4,16.305,0.0,0.5120181275797672,0.2504115625776696,0.14156547619047616,0.5437683829586993,0.5228812945651875,CompressionPressure,0.5437683829586993
1991,2026-05-06 07:30:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,16.305,0.0,0.5141281213503465,0.3272891146226416,0.14156547619047616,0.595495302590596,0.4876704091868822,CompressionPressure,0.595495302590596
1992,2026-05-06 07:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,16.305,0.0,0.5518023172159383,0.3272891146226416,0.14156547619047616,0.595495302590596,0.4876704091868822,CompressionPressure,0.595495302590596
1993,2026-05-06 07:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.4444444444444444,0.5,9.305,0.0,0.5929855236221625,0.3000522787324674,0.11656547619047616,0.5877133494791177,0.5049072450770564,CompressionPressure,0.5877133494791177
1994,2026-05-06 07:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.3333333333333333,0.5,9.305,0.0,0.6341687300283868,0.34171894539913406,0.09573214285714285,0.6154911272568955,0.4632405784103898,CompressionPressure,0.6154911272568955
1995,2026-05-06 07:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.3333333333333333,0.4,9.305,0.0,0.6756481492281255,0.2920782292443363,0.09573214285714285,0.571546160736477,0.47121462789852087,CompressionPressure,0.571546160736477
1996,2026-05-06 07:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,9.305,0.0,0.7112123513231381,0.3833856120658007,0.0748988095238095,0.6432689050346733,0.4215739117437231,CompressionPressure,0.6432689050346733
1997,2026-05-06 08:00:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,1.4854752972230063,0.3333333333333333,0.5,9.305,0.0,0.7112123513231381,0.24171894539913405,0.09573214285714285,0.16549112725689544,0.4632405784103898,RotationalPressure,0.4632405784103898
1998,2026-05-06 08:05:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Degrading->Degrading,1.4854752972230063,0.2222222222222222,0.5,9.305,0.0,0.7112123513231381,0.2833856120658007,0.0748988095238095,0.19326890503467323,0.4215739117437231,RotationalPressure,0.4215739117437231
1999,2026-05-06 08:10:00,Stable Compression Basin,Unresolved->Degrading->Degrading->Unresolved,1.4854752972230063,0.3333333333333333,0.5,9.305,0.0,0.7112123513231381,0.34171894539913406,0.09573214285714285,0.6154911272568955,0.4632405784103898,CompressionPressure,0.6154911272568955
2000,2026-05-06 08:15:00,Sponsor Exhaustion Collapse,Degrading->Degrading->Unresolved->Degrading,1.4854752972230063,0.4444444444444444,0.5,15.669,0.0,0.7055933470119264,0.20005227873246742,0.1392940476190476,0.13771334947911767,0.513998673648485,RotationalPressure,0.513998673648485
2001,2026-05-06 08:20:00,Stable Compression Basin,Degrading->Unresolved->Degrading->Unresolved,1.4854752972230063,0.4444444444444444,0.5,18.61,0.0,0.7055933470119264,0.3000522787324674,0.149797619047619,0.5877133494791177,0.5182001022199135,CompressionPressure,0.5877133494791177
2002,2026-05-06 08:25:00,Stable Compression Basin,Unresolved->Degrading->Unresolved->Unresolved,1.5709505944503404,0.4444444444444444,0.4,18.61,0.0,0.6700291449169139,0.23968789079732142,0.149797619047619,0.5407044767357427,0.5368978234883929,CompressionPressure,0.5407044767357427
2003,2026-05-06 08:30:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.4444444444444444,0.4,18.61,0.0,0.6344649428219014,0.23968789079732142,0.149797619047619,0.5407044767357427,0.5368978234883929,CompressionPressure,0.5407044767357427
2004,2026-05-06 08:35:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.8464393446652445,0.5555555555555556,0.4,24.926,0.0,0.5960251073671405,0.09166666666666667,0.19318809523809521,0.061111111111111116,0.8439419047619048,RotationalPressure,0.8439419047619048
2005,2026-05-06 08:40:00,Stable Compression Basin,Unresolved->Unresolved->Balance->Unresolved,1.6854752972215634,0.6666666666666666,0.5,27.031,0.0,0.560460905272128,0.1916666666666667,0.22153928571428572,0.525,0.6386157142857143,RotationalPressure,0.6386157142857143
2006,2026-05-06 08:45:00,Stable Compression Basin,Unresolved->Balance->Unresolved->Unresolved,1.2954618442339936,0.5555555555555556,0.6,27.031,0.0,0.5248967031771156,0.34161772157381387,0.20070595238095237,0.6134780791798199,0.5303313260452337,CompressionPressure,0.6134780791798199
2007,2026-05-06 08:50:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,1.1567796494427114,0.5555555555555556,0.7,20.666999999999998,0.0,0.5305157074883273,0.4136211183510735,0.17797738095238094,0.6638123830209416,0.49090316736321216,CompressionPressure,0.6638123830209416
2008,2026-05-06 08:55:00,Unstable Rotational Balance,Unresolved->Unresolved->Unresolved->Balance,1.1567796494427114,0.5555555555555556,0.7,26.982999999999997,0.0,0.5332590784397908,0.31362111835107354,0.2005345238095238,0.21381238302094163,0.7499260245060693,RotationalPressure,0.7499260245060693
2009,2026-05-06 09:00:00,Unstable Rotational Balance,Unresolved->Unresolved->Balance->Balance,1.2954618442339936,0.4444444444444444,0.6,24.041999999999998,0.0,0.5303834450800424,0.2832843882404806,0.16919761904761904,0.19125585695759761,0.734394659378567,RotationalPressure,0.734394659378567
2010,2026-05-06 09:05:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,0.8812908992278072,0.4444444444444444,0.7,19.782999999999998,0.0,0.5360024493912542,0.5155509491272505,0.15398690476190474,0.7088082076871509,0.38771047944417797,CompressionPressure,0.7088082076871509
2011,2026-05-06 09:10:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.8812908992278072,0.4444444444444444,0.7,16.842000000000002,0.0,0.5360024493912542,0.5155509491272505,0.14348333333333332,0.7088082076871509,0.38350905087274945,CompressionPressure,0.7088082076871509
2012,2026-05-06 09:15:00,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,0.9709505944517833,0.5555555555555556,0.6,23.157999999999998,0.0,0.5331268160315059,0.3126045574636724,0.1868738095238095,0.18376003229120796,0.7038116330125181,RotationalPressure,0.7038116330125181
2013,2026-05-06 09:20:00,Unstable Rotational Balance,Unresolved->Unresolved->Balance->Balance,0.9999999999971146,0.4444444444444444,0.5,23.157999999999998,0.0,0.5302511826717575,0.3062500000006312,0.16604047619047618,0.1680555555557359,0.6684995238088927,RotationalPressure,0.6684995238088927
2014,2026-05-06 09:25:00,Stable Compression Basin,Unresolved->Balance->Balance->Unresolved,0.9709505944517833,0.4444444444444444,0.6,18.947,0.0,0.5331268160315059,0.45427122413033905,0.15100119047619046,0.6615378100689858,0.40612925206013706,CompressionPressure,0.6615378100689858
2015,2026-05-06 09:30:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.9709505944517833,0.4444444444444444,0.6,16.842000000000002,0.0,0.5331268160315059,0.45427122413033905,0.14348333333333332,0.6615378100689858,0.40312210920299424,CompressionPressure,0.6615378100689858
2016,2026-05-06 09:35:00,Unstable Rotational Balance,Balance->Unresolved->Unresolved->Balance,0.9999999999971146,0.5555555555555556,0.5,23.157999999999998,0.0,0.5302511826717575,0.2645833333339645,0.1868738095238095,0.1402777777779581,0.7101661904755593,RotationalPressure,0.7101661904755593
2017,2026-05-06 09:40:00,Unstable Rotational Balance,Unresolved->Unresolved->Balance->Balance,0.9709505944517833,0.4444444444444444,0.6,23.157999999999998,0.0,0.5273755493120091,0.35427122413033907,0.16604047619047618,0.21153781006898575,0.6621449663458514,RotationalPressure,0.6621449663458514
2018,2026-05-06 09:45:00,Unstable Rotational Balance,Unresolved->Balance->Balance->Balance,0.9709505944517833,0.4444444444444444,0.6,16.842,0.0,0.5273755493120091,0.35427122413033907,0.1434833333333333,0.21153781006898575,0.6531221092029942,RotationalPressure,0.6531221092029942
2019,2026-05-06 09:50:00,Unstable Rotational Balance,Balance->Balance->Balance->Unresolved,0.9709505944517833,0.3333333333333333,0.6,18.947,0.0,0.5273755493120091,0.39593789079700575,0.13016785714285714,0.23931558784676354,0.6144625853934704,RotationalPressure,0.6144625853934704
2020,2026-05-06 09:55:00,Stable Compression Basin,Balance->Balance->Unresolved->Unresolved,0.9709505944517833,0.4444444444444444,0.6,16.842000000000002,0.0,0.5273755493120091,0.45427122413033905,0.14348333333333332,0.6615378100689858,0.40312210920299424,CompressionPressure,0.6615378100689858
2021,2026-05-06 10:00:00,Stable Compression Basin,Balance->Unresolved->Unresolved->Unresolved,0.9709505944517833,0.3333333333333333,0.6,16.842,0.0,0.5273755493120091,0.4959378907970058,0.12264999999999998,0.6893155878467636,0.36145544253632755,CompressionPressure,0.6893155878467636
2022,2026-05-06 10:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.360964047439353,0.4444444444444444,0.5,10.526,0.0,0.56581538476677,0.3272891146226416,0.12092619047619046,0.595495302590596,0.47941469490116795,CompressionPressure,0.595495302590596
2023,2026-05-06 10:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.3333333333333333,0.4,10.526,0.0,0.6042552202215308,0.2920782292443363,0.10009285714285714,0.571546160736477,0.47295891361280656,CompressionPressure,0.571546160736477
2024,2026-05-06 10:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5709505944503404,0.3333333333333333,0.4,8.421,0.0,0.6398194223165433,0.2813545574639881,0.09257499999999999,0.5684822545135204,0.4806754425360119,CompressionPressure,0.5684822545135204
2025,2026-05-06 10:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.5219280948830343,0.2222222222222222,0.4,8.421,0.0,0.6753836244115557,0.3337448959110029,0.07174166666666665,0.5993239385142548,0.428285104088997,CompressionPressure,0.5993239385142548
2026,2026-05-06 10:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.4854752972230063,0.2222222222222222,0.5,2.105,0.0,0.7138234598663166,0.3833856120658007,0.0491845238095238,0.6432689050346733,0.4112881974580088,CompressionPressure,0.6432689050346733
2027,2026-05-06 10:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.3709505944503406,0.2222222222222222,0.6,2.105,0.0,0.7522632953210774,0.45010455746398803,0.0491845238095238,0.6920933656246315,0.38623591872648816,CompressionPressure,0.6920933656246315
2028,2026-05-06 10:35:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.1567796494427114,0.2222222222222222,0.7,2.105,0.0,0.7907031307758382,0.5386211183510735,0.0491845238095238,0.747145716354275,0.3393860245060693,CompressionPressure,0.747145716354275
2029,2026-05-06 10:40:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.7219280948844771,0.1111111111111111,0.8,0.0,0.0,0.829142966230599,0.7170782292440206,0.02083333333333333,0.8437683829586091,0.199588437422646,CompressionPressure,0.8437683829586091
2030,2026-05-06 10:45:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,0.4689955935863958,0.1111111111111111,0.9,0.0,0.0,0.8647071683256116,0.8140738805696426,0.02083333333333333,0.9012433309564057,0.14425945276369073,CompressionPressure,0.9012433309564057
2031,2026-05-06 10:50:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2032,2026-05-06 10:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2033,2026-05-06 11:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2034,2026-05-06 11:05:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2035,2026-05-06 11:10:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2036,2026-05-06 11:15:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2037,2026-05-06 11:20:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2038,2026-05-06 11:25:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2039,2026-05-06 11:30:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,-1.4428232973175175e-12,0.0,1.0,0.0,0.0,0.9002713704206242,0.9999999999999999,0.0,0.9999999999999999,0.0,DirectionalReleasePressure,0.9999999999999999
2040,2026-05-06 11:35:00,Sponsor Exhaustion Collapse,Unresolved->Unresolved->Unresolved->Degrading,0.4689955935863958,0.1111111111111111,0.9,6.364,0.0,0.8590881640143999,0.7140738805696426,0.04356190476190476,0.4512433309564058,0.15335088133511932,DirectionalReleasePressure,0.7140738805696426
2041,2026-05-06 11:40:00,Stable Compression Basin,Unresolved->Unresolved->Degrading->Unresolved,0.9219280948830342,0.2222222222222222,0.8,9.305,0.0,0.8235239619193873,0.6316615625776696,0.0748988095238095,0.8034906051809215,0.2982979612318542,CompressionPressure,0.8034906051809215
2042,2026-05-06 11:45:00,Stable Compression Basin,Unresolved->Degrading->Unresolved->Unresolved,1.1567796494427114,0.2222222222222222,0.7,9.305,0.0,0.7879597598243748,0.5386211183510735,0.0748988095238095,0.747145716354275,0.3496717387917836,CompressionPressure,0.747145716354275
2043,2026-05-06 11:50:00,Stable Compression Basin,Degrading->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.2222222222222222,0.6,9.305,0.0,0.7523955577293624,0.46661772157381387,0.0748988095238095,0.6968114125131533,0.38000846890237655,CompressionPressure,0.6968114125131533
2044,2026-05-06 11:55:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,9.305,0.0,0.7523955577293624,0.42495105490714724,0.09573214285714285,0.6690336347353755,0.42167513556904324,CompressionPressure,0.6690336347353755
2045,2026-05-06 12:00:00,Pure Unresolved Compression Equilibrium,Unresolved->Unresolved->Unresolved->Unresolved,1.2954618442339936,0.3333333333333333,0.6,9.305,0.0,0.7523955577293624,0.42495105490714724,0.09573214285714285,0.6690336347353755,0.42167513556904324,CompressionPressure,0.6690336347353755
