APVA Transition Context Matrix Study v0.1
Research only. No trades, entries/exits, optimization, fitting, or machine learning.

Diagnostics
Instrument: CL
Input path(s): .\Evidence\CL\CL_JUL26_5_Minute_Nymex_Energy_RTH_20260401_20260529_apva_bar_evidence_v01.csv
Total rows: 2684
Valid context observations: 2683
Structural state counts: RecoveryResolution=160, ExhaustionPersistence=176, CompressionProcessing=350, NeutralProcessing=1278, ReassertionProcessing=207, DecayToNeutral=103, DestructiveRotation=84, ConstructiveEmergence=12, MixedStructure=314
State-age counts: CompressionProcessing+Age1=177, CompressionProcessing+Age2=92, CompressionProcessing+Age3=41, CompressionProcessing+Age4=22, CompressionProcessing+Age5=12, CompressionProcessing+Age6-10=6, ConstructiveEmergence+Age1=12, DecayToNeutral+Age1=103, DestructiveRotation+Age1=71, DestructiveRotation+Age2=12, DestructiveRotation+Age3=1, ExhaustionPersistence+Age1=97, ExhaustionPersistence+Age2=31, ExhaustionPersistence+Age3=21, ExhaustionPersistence+Age4=16, ExhaustionPersistence+Age5=8, ExhaustionPersistence+Age6-10=3, MixedStructure+Age1=279, MixedStructure+Age2=28, MixedStructure+Age3=5, MixedStructure+Age4=2, NeutralProcessing+Age1=446, NeutralProcessing+Age2=253, NeutralProcessing+Age3=140, NeutralProcessing+Age4=106, NeutralProcessing+Age5=95, NeutralProcessing+Age6-10=208, NeutralProcessing+Age11-20=30, ReassertionProcessing+Age1=174, ReassertionProcessing+Age2=32, ReassertionProcessing+Age3=1, RecoveryResolution+Age1=94, RecoveryResolution+Age2=38, RecoveryResolution+Age3=27, RecoveryResolution+Age4=1

1. Baseline State+Age transition table
CurrentState | AgeBucket | Horizon | NextState | SourceCount | Count | Probability | Lift | Entropy | NormalizedEntropy
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+1 | RecoveryResolution | 35 | 11 | 31.43% | 5.2702 | 1.4883 | 0.9248
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+2 | CompressionProcessing | 35 | 3 | 8.57% | 0.6568 | 1.4836 | 0.9218
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+2 | DestructiveRotation | 35 | 5 | 14.29% | 4.5612 | 1.4836 | 0.9218
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+2 | ExhaustionPersistence | 35 | 9 | 25.71% | 3.9185 | 1.4836 | 0.9218
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+2 | NeutralProcessing | 35 | 5 | 14.29% | 0.2998 | 1.4836 | 0.9218
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+2 | RecoveryResolution | 35 | 13 | 37.14% | 6.2261 | 1.4836 | 0.9218
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+3 | DecayToNeutral | 35 | 2 | 5.71% | 1.4874 | 1.4610 | 0.9077
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+3 | DestructiveRotation | 35 | 5 | 14.29% | 4.5595 | 1.4610 | 0.9077
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+3 | ExhaustionPersistence | 35 | 9 | 25.71% | 3.9170 | 1.4610 | 0.9077
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+3 | NeutralProcessing | 35 | 6 | 17.14% | 0.3596 | 1.4610 | 0.9077
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+3 | RecoveryResolution | 35 | 13 | 37.14% | 6.2237 | 1.4610 | 0.9077
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | CompressionProcessing | 35 | 11 | 31.43% | 2.4056 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | DecayToNeutral | 35 | 1 | 2.86% | 0.7431 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | DestructiveRotation | 35 | 1 | 2.86% | 0.9112 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | ExhaustionPersistence | 35 | 2 | 5.71% | 0.8698 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | MixedStructure | 35 | 2 | 5.71% | 0.4938 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | NeutralProcessing | 35 | 15 | 42.86% | 0.8991 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | ReassertionProcessing | 35 | 1 | 2.86% | 0.3698 | 1.5223 | 0.7321
Context1 | CompressionProcessing->ExhaustionPersistence+Age1 | t+5 | RecoveryResolution | 35 | 2 | 5.71% | 0.9568 | 1.5223 | 0.7321
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+1 | CompressionProcessing | 107 | 27 | 25.23% | 1.9343 | 1.2272 | 0.6849
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+1 | ConstructiveEmergence | 107 | 1 | 0.93% | 2.0896 | 1.2272 | 0.6849
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+1 | DestructiveRotation | 107 | 2 | 1.87% | 0.5970 | 1.2272 | 0.6849
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+1 | MixedStructure | 107 | 10 | 9.35% | 0.8011 | 1.2272 | 0.6849
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 107 | 58 | 54.21% | 1.1380 | 1.2272 | 0.6849
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 107 | 9 | 8.41% | 1.0902 | 1.2272 | 0.6849
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | CompressionProcessing | 107 | 23 | 21.50% | 1.6472 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | DecayToNeutral | 107 | 5 | 4.67% | 1.2168 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | DestructiveRotation | 107 | 1 | 0.93% | 0.2984 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | ExhaustionPersistence | 107 | 6 | 5.61% | 0.8545 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | MixedStructure | 107 | 19 | 17.76% | 1.5264 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 107 | 45 | 42.06% | 0.8826 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 107 | 4 | 3.74% | 0.4844 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+2 | RecoveryResolution | 107 | 4 | 3.74% | 0.6266 | 1.5957 | 0.7674
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | CompressionProcessing | 107 | 8 | 7.48% | 0.5727 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | DecayToNeutral | 107 | 2 | 1.87% | 0.4865 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | DestructiveRotation | 107 | 2 | 1.87% | 0.5966 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | ExhaustionPersistence | 107 | 4 | 3.74% | 0.5695 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | MixedStructure | 107 | 8 | 7.48% | 0.6445 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 107 | 72 | 67.29% | 1.4116 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 107 | 9 | 8.41% | 1.0894 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+3 | RecoveryResolution | 107 | 2 | 1.87% | 0.3132 | 1.2086 | 0.5812
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 107 | 14 | 13.08% | 1.0015 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | ConstructiveEmergence | 107 | 1 | 0.93% | 2.0864 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | DecayToNeutral | 107 | 2 | 1.87% | 0.4862 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | DestructiveRotation | 107 | 2 | 1.87% | 0.5961 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | ExhaustionPersistence | 107 | 4 | 3.74% | 0.5690 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | MixedStructure | 107 | 13 | 12.15% | 1.0500 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 107 | 53 | 49.53% | 1.0391 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 107 | 11 | 10.28% | 1.3305 | 1.5978 | 0.7272
Context1 | CompressionProcessing->NeutralProcessing+Age1 | t+5 | RecoveryResolution | 107 | 7 | 6.54% | 1.0954 | 1.5978 | 0.7272
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+1 | CompressionProcessing | 19 | 17 | 89.47% | 6.8588 | 0.3365 | 0.4855
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+1 | NeutralProcessing | 19 | 2 | 10.53% | 0.2210 | 0.3365 | 0.4855
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+2 | CompressionProcessing | 19 | 13 | 68.42% | 5.2430 | 0.8976 | 0.6475
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+2 | ExhaustionPersistence | 19 | 1 | 5.26% | 0.8020 | 0.8976 | 0.6475
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+2 | NeutralProcessing | 19 | 4 | 21.05% | 0.4418 | 0.8976 | 0.6475
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+2 | RecoveryResolution | 19 | 1 | 5.26% | 0.8822 | 0.8976 | 0.6475
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+3 | CompressionProcessing | 19 | 10 | 52.63% | 4.0316 | 1.1356 | 0.8191
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+3 | ExhaustionPersistence | 19 | 5 | 26.32% | 4.0087 | 1.1356 | 0.8191
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+3 | NeutralProcessing | 19 | 3 | 15.79% | 0.3312 | 1.1356 | 0.8191
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+3 | RecoveryResolution | 19 | 1 | 5.26% | 0.8819 | 1.1356 | 0.8191
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | CompressionProcessing | 19 | 6 | 31.58% | 2.4171 | 1.6669 | 0.8566
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | DecayToNeutral | 19 | 1 | 5.26% | 1.3689 | 1.6669 | 0.8566
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | ExhaustionPersistence | 19 | 2 | 10.53% | 1.6023 | 1.6669 | 0.8566
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | MixedStructure | 19 | 1 | 5.26% | 0.4548 | 1.6669 | 0.8566
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | NeutralProcessing | 19 | 6 | 31.58% | 0.6625 | 1.6669 | 0.8566
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | ReassertionProcessing | 19 | 1 | 5.26% | 0.6812 | 1.6669 | 0.8566
Context1 | CompressionProcessing->RecoveryResolution+Age1 | t+5 | RecoveryResolution | 19 | 2 | 10.53% | 1.7625 | 1.6669 | 0.8566
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+1 | DecayToNeutral | 11 | 6 | 54.55% | 14.2083 | 0.9165 | 0.8342
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+1 | DestructiveRotation | 11 | 4 | 36.36% | 11.6147 | 0.9165 | 0.8342
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+1 | ExhaustionPersistence | 11 | 1 | 9.09% | 1.3858 | 0.9165 | 0.8342
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+2 | CompressionProcessing | 11 | 1 | 9.09% | 0.6966 | 1.4143 | 0.8787
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+2 | DecayToNeutral | 11 | 2 | 18.18% | 4.7343 | 1.4143 | 0.8787
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+2 | ExhaustionPersistence | 11 | 2 | 18.18% | 2.7707 | 1.4143 | 0.8787
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+2 | MixedStructure | 11 | 5 | 45.45% | 3.9073 | 1.4143 | 0.8787
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+2 | NeutralProcessing | 11 | 1 | 9.09% | 0.1908 | 1.4143 | 0.8787
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | CompressionProcessing | 11 | 1 | 9.09% | 0.6964 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | DecayToNeutral | 11 | 3 | 27.27% | 7.0989 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | DestructiveRotation | 11 | 1 | 9.09% | 2.9015 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | ExhaustionPersistence | 11 | 2 | 18.18% | 2.7696 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | MixedStructure | 11 | 1 | 9.09% | 0.7837 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | NeutralProcessing | 11 | 1 | 9.09% | 0.1907 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+3 | RecoveryResolution | 11 | 2 | 18.18% | 3.0466 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | CompressionProcessing | 11 | 1 | 9.09% | 0.6958 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | ConstructiveEmergence | 11 | 1 | 9.09% | 20.2955 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | DestructiveRotation | 11 | 1 | 9.09% | 2.8994 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | ExhaustionPersistence | 11 | 1 | 9.09% | 1.3838 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | MixedStructure | 11 | 2 | 18.18% | 1.5713 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | NeutralProcessing | 11 | 3 | 27.27% | 0.5722 | 1.8462 | 0.9488
Context1 | DecayToNeutral->DestructiveRotation+Age1 | t+5 | RecoveryResolution | 11 | 2 | 18.18% | 3.0443 | 1.8462 | 0.9488
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | CompressionProcessing | 26 | 1 | 3.85% | 0.2948 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | ConstructiveEmergence | 26 | 1 | 3.85% | 8.5994 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | DecayToNeutral | 26 | 11 | 42.31% | 11.0205 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | DestructiveRotation | 26 | 1 | 3.85% | 1.2285 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | ExhaustionPersistence | 26 | 6 | 23.08% | 3.5179 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | MixedStructure | 26 | 3 | 11.54% | 0.9891 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | ReassertionProcessing | 26 | 1 | 3.85% | 0.4985 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+1 | RecoveryResolution | 26 | 2 | 7.69% | 1.2899 | 1.6500 | 0.7935
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | CompressionProcessing | 26 | 3 | 11.54% | 0.8842 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | DecayToNeutral | 26 | 5 | 19.23% | 5.0075 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | DestructiveRotation | 26 | 1 | 3.85% | 1.2280 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | ExhaustionPersistence | 26 | 3 | 11.54% | 1.7583 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | MixedStructure | 26 | 3 | 11.54% | 0.9919 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | NeutralProcessing | 26 | 9 | 34.62% | 0.7264 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+2 | RecoveryResolution | 26 | 2 | 7.69% | 1.2894 | 1.7544 | 0.9016
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | CompressionProcessing | 26 | 3 | 11.54% | 0.8838 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | ConstructiveEmergence | 26 | 1 | 3.85% | 8.5929 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | DestructiveRotation | 26 | 2 | 7.69% | 2.4551 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | ExhaustionPersistence | 26 | 3 | 11.54% | 1.7576 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | MixedStructure | 26 | 4 | 15.38% | 1.3262 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | NeutralProcessing | 26 | 10 | 38.46% | 0.8068 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | ReassertionProcessing | 26 | 1 | 3.85% | 0.4981 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+3 | RecoveryResolution | 26 | 2 | 7.69% | 1.2889 | 1.7990 | 0.8652
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | CompressionProcessing | 26 | 2 | 7.69% | 0.5888 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | DecayToNeutral | 26 | 2 | 7.69% | 2.0007 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | DestructiveRotation | 26 | 1 | 3.85% | 1.2266 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | ExhaustionPersistence | 26 | 1 | 3.85% | 0.5854 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | MixedStructure | 26 | 2 | 7.69% | 0.6648 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | NeutralProcessing | 26 | 14 | 53.85% | 1.1296 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | ReassertionProcessing | 26 | 2 | 7.69% | 0.9955 | 1.5705 | 0.7552
Context1 | DecayToNeutral->MixedStructure+Age1 | t+5 | RecoveryResolution | 26 | 2 | 7.69% | 1.2880 | 1.5705 | 0.7552
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+1 | CompressionProcessing | 63 | 2 | 3.17% | 0.2434 | 1.2461 | 0.6954
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+1 | ConstructiveEmergence | 63 | 1 | 1.59% | 3.5489 | 1.2461 | 0.6954
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+1 | DestructiveRotation | 63 | 4 | 6.35% | 2.0280 | 1.2461 | 0.6954
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+1 | MixedStructure | 63 | 22 | 34.92% | 2.9934 | 1.2461 | 0.6954
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+1 | NeutralProcessing | 63 | 30 | 47.62% | 0.9997 | 1.2461 | 0.6954
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+1 | ReassertionProcessing | 63 | 4 | 6.35% | 0.8229 | 1.2461 | 0.6954
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | CompressionProcessing | 63 | 3 | 4.76% | 0.3649 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | DestructiveRotation | 63 | 1 | 1.59% | 0.5068 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | ExhaustionPersistence | 63 | 6 | 9.52% | 1.4513 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | MixedStructure | 63 | 12 | 19.05% | 1.6374 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | NeutralProcessing | 63 | 36 | 57.14% | 1.1992 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | ReassertionProcessing | 63 | 2 | 3.17% | 0.4113 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+2 | RecoveryResolution | 63 | 3 | 4.76% | 0.7982 | 1.3248 | 0.6808
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+3 | CompressionProcessing | 63 | 3 | 4.76% | 0.3648 | 1.0388 | 0.5798
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+3 | ExhaustionPersistence | 63 | 2 | 3.17% | 0.4836 | 1.0388 | 0.5798
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+3 | MixedStructure | 63 | 6 | 9.52% | 0.8210 | 1.0388 | 0.5798
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+3 | NeutralProcessing | 63 | 45 | 71.43% | 1.4984 | 1.0388 | 0.5798
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+3 | ReassertionProcessing | 63 | 3 | 4.76% | 0.6167 | 1.0388 | 0.5798
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+3 | RecoveryResolution | 63 | 4 | 6.35% | 1.0639 | 1.0388 | 0.5798
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | CompressionProcessing | 63 | 6 | 9.52% | 0.7290 | 1.4078 | 0.7234
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | DecayToNeutral | 63 | 2 | 3.17% | 0.8257 | 1.4078 | 0.7234
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | ExhaustionPersistence | 63 | 2 | 3.17% | 0.4832 | 1.4078 | 0.7234
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | MixedStructure | 63 | 10 | 15.87% | 1.3717 | 1.4078 | 0.7234
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | NeutralProcessing | 63 | 35 | 55.56% | 1.1655 | 1.4078 | 0.7234
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | ReassertionProcessing | 63 | 3 | 4.76% | 0.6163 | 1.4078 | 0.7234
Context1 | DecayToNeutral->NeutralProcessing+Age1 | t+5 | RecoveryResolution | 63 | 5 | 7.94% | 1.3289 | 1.4078 | 0.7234
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+1 | ConstructiveEmergence | 24 | 1 | 4.17% | 9.3160 | 0.9798 | 0.7068
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+1 | DestructiveRotation | 24 | 2 | 8.33% | 2.6617 | 0.9798 | 0.7068
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+1 | MixedStructure | 24 | 6 | 25.00% | 2.1430 | 0.9798 | 0.7068
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+1 | NeutralProcessing | 24 | 15 | 62.50% | 1.3121 | 0.9798 | 0.7068
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | CompressionProcessing | 24 | 1 | 4.17% | 0.3193 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | DecayToNeutral | 24 | 6 | 25.00% | 6.5097 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | ExhaustionPersistence | 24 | 2 | 8.33% | 1.2699 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | MixedStructure | 24 | 5 | 20.83% | 1.7909 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | NeutralProcessing | 24 | 8 | 33.33% | 0.6995 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | ReassertionProcessing | 24 | 1 | 4.17% | 0.5399 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+2 | RecoveryResolution | 24 | 1 | 4.17% | 0.6984 | 1.6439 | 0.8448
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+3 | CompressionProcessing | 24 | 3 | 12.50% | 0.9575 | 1.2926 | 0.9324
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+3 | ExhaustionPersistence | 24 | 4 | 16.67% | 2.5388 | 1.2926 | 0.9324
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+3 | MixedStructure | 24 | 9 | 37.50% | 3.2327 | 1.2926 | 0.9324
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+3 | NeutralProcessing | 24 | 8 | 33.33% | 0.6993 | 1.2926 | 0.9324
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | CompressionProcessing | 24 | 1 | 4.17% | 0.3189 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | DecayToNeutral | 24 | 2 | 8.33% | 2.1675 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | ExhaustionPersistence | 24 | 2 | 8.33% | 1.2685 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | MixedStructure | 24 | 2 | 8.33% | 0.7202 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | NeutralProcessing | 24 | 13 | 54.17% | 1.1364 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | ReassertionProcessing | 24 | 1 | 4.17% | 0.5393 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DecayToNeutral+Age1 | t+5 | RecoveryResolution | 24 | 3 | 12.50% | 2.0930 | 1.4781 | 0.7596
Context1 | DestructiveRotation->DestructiveRotation+Age2 | t+1 | CompressionProcessing | 12 | 1 | 8.33% | 0.6388 | 1.6326 | 0.9112
Context1 | DestructiveRotation->DestructiveRotation+Age2 | t+1 | DecayToNeutral | 12 | 4 | 33.33% | 8.6828 | 1.6326 | 0.9112
Context1 | DestructiveRotation->DestructiveRotation+Age2 | t+1 | DestructiveRotation | 12 | 1 | 8.33% | 2.6617 | 1.6326 | 0.9112
Context1 | DestructiveRotation->DestructiveRotation+Age2 | t+1 | ExhaustionPersistence | 12 | 3 | 25.00% | 3.8111 | 1.6326 | 0.9112
