return,pressure,source_file,archetype,time
8.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 11:45:00
7.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 11:50:00
8.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 11:55:00
1.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 12:00:00
-2.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 12:05:00
3.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 12:10:00
1.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 12:15:00
3.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 12:20:00
-2.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-11 12:25:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-11 12:50:00
-0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-11 12:55:00
-6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-11 13:00:00
-1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-11 13:10:00
-1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-11 13:15:00
-0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-11 13:20:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-11 13:25:00
23.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-11 13:50:00
9.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-12 06:40:00
14.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 06:45:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 06:50:00
-3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-12 06:55:00
-4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-12 07:00:00
2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 07:35:00
11.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 07:40:00
6.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 07:45:00
8.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 07:50:00
10.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 07:55:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:00:00
5.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:05:00
6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:20:00
6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:25:00
7.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:30:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:35:00
-0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 09:40:00
13.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-12 10:15:00
7.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 10:20:00
1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 10:25:00
1.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 10:35:00
5.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-12 10:40:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-12 10:45:00
1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-12 10:55:00
7.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-12 11:00:00
0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-12 11:30:00
10.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-13 09:15:00
9.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-13 09:20:00
-1.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-13 09:25:00
0.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-13 09:30:00
2.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 09:35:00
-11.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 09:50:00
-6.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 09:55:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 10:00:00
1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 10:05:00
-4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 10:10:00
-2.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-13 11:15:00
-7.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-13 11:20:00
-6.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 11:25:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 11:30:00
6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 11:35:00
-0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-13 11:40:00
-4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-13 11:50:00
4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-13 11:55:00
7.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 07:45:00
8.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 07:50:00
11.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 07:55:00
13.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 08:00:00
9.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 08:05:00
9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 08:10:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 08:15:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 08:20:00
2.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 08:25:00
1.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 08:30:00
6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 08:35:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 08:45:00
2.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-14 08:50:00
-6.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-14 09:00:00
-14.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-14 09:05:00
-15.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-14 09:10:00
-0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 09:40:00
4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 09:45:00
-12.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 10:20:00
-14.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 10:25:00
6.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-14 10:35:00
-7.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-14 10:40:00
-4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-14 10:45:00
3.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-14 10:55:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-14 11:00:00
-0.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-14 13:25:00
-1.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-14 13:30:00
-2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-14 13:35:00
77.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-14 13:40:00
84.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-14 13:55:00
77.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-14 14:00:00
10.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-15 06:35:00
-2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-15 06:40:00
-10.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 06:45:00
17.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 07:05:00
24.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 07:10:00
-14.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 08:25:00
1.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-15 10:35:00
4.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 10:40:00
-5.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-15 10:45:00
-7.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 10:50:00
9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 10:55:00
-7.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-15 11:00:00
-13.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-15 11:05:00
-21.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-15 11:10:00
-15.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-15 11:15:00
4.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-15 11:20:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 12:25:00
-28.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 12:45:00
-24.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-15 12:50:00
-13.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-15 12:55:00
-18.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 13:00:00
-5.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-15 13:10:00
9.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-18 12:40:00
1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-18 12:45:00
-1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-18 12:50:00
-4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-18 12:55:00
-3.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-18 13:00:00
1.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-18 13:05:00
0.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-18 13:10:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-18 13:15:00
4.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 06:40:00
2.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 06:45:00
-26.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 07:00:00
25.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 07:05:00
10.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 07:10:00
-0.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 07:15:00
-2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 07:20:00
7.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 07:25:00
-9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 07:35:00
-4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 07:40:00
-16.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 07:50:00
-11.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 07:55:00
11.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 08:00:00
-1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-19 08:15:00
5.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 08:20:00
-19.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 08:25:00
-9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 08:45:00
15.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 09:30:00
12.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 09:35:00
15.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 09:40:00
13.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 09:50:00
13.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 09:55:00
14.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 10:00:00
3.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 10:05:00
1.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 10:10:00
3.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 10:15:00
-1.75,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 10:20:00
-8.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-19 10:25:00
-2.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 10:50:00
-10.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 11:05:00
-13.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 11:15:00
6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 11:25:00
16.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 11:35:00
11.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-19 11:40:00
-3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-19 11:50:00
-4.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 11:55:00
2.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 12:00:00
-2.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 12:05:00
-9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 12:10:00
-18.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 12:15:00
3.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 12:25:00
-6.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 12:55:00
3.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 13:00:00
3.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-19 13:15:00
8.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 07:30:00
7.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 07:50:00
16.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 07:55:00
10.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 08:10:00
-0.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 08:20:00
6.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 08:25:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-20 12:55:00
8.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-20 13:00:00
-5.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-20 13:05:00
8.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:10:00
9.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-20 13:15:00
8.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:20:00
4.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:25:00
18.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:30:00
7.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:35:00
16.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:40:00
25.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-20 13:45:00
25.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-20 13:50:00
21.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-20 13:55:00
-24.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-21 06:40:00
-28.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 06:45:00
-19.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 06:50:00
13.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 06:55:00
-19.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-21 07:00:00
-15.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-21 07:05:00
-5.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-21 07:15:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-21 07:20:00
8.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-21 07:45:00
-8.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 07:50:00
-31.5,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 09:55:00
31.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:00:00
31.25,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:05:00
18.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:20:00
18.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:25:00
24.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-21 10:30:00
14.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-21 10:35:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-21 10:40:00
-1.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:45:00
-9.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:50:00
-14.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 10:55:00
-1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-21 11:00:00
-4.0,DirectionalReleasePressure,tables\apva_forward_signed_return_dataset_v1.csv,Directional Continuation / Sponsor Release,2026-05-21 11:05:00
1.5,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Sponsor Exhaustion Collapse,2026-05-21 11:10:00
-2.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Unstable Rotational Balance,2026-05-21 11:15:00
-3.0,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 11:20:00
-11.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 11:25:00
-30.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Stable Compression Basin,2026-05-21 11:30:00
22.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-21 11:35:00
12.25,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-21 11:40:00
10.75,RotationalPressure,tables\apva_forward_signed_return_dataset_v1.csv,Pure Unresolved Compression Equilibrium,2026-05-21 11:45:00
