Candidate,ValidationMode,DatasetCode,RegimeYear,TimeBlock,RegimeWeek,Count,Mean,Median,ProfitFactor,SumContribution,PositiveFraction,ContributionShareOfNet,AbsoluteContributionShare,NegativeBlock,ContributionRankBestToWorst
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B08_2024-W36,2024-W36,4,-1.1571367156773362,-1.2629286880783885,0.0,-4.628546862709345,0.0,-0.030309436099065647,0.009971283473796609,True,91
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B06_2026-W19,2026-W19,36,-0.13264141188718714,-0.03341288782816225,0.7814652790200302,-4.775090827938738,0.4722222222222222,-0.031269060162853135,0.010286983295364609,True,92
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B08_2017-W49,2017-W49,21,-0.22980210148123636,-0.1085271317829457,0.6829743415561677,-4.825844131105963,0.47619047619047616,-0.03160141155623691,0.010396321190847364,True,93
PriorSlope_DominantPressureValue_Q3,Spacing_20,062023,2023,B02_2023-W20,2023-W20,9,-0.5418426397511364,-0.6182336182336182,0.3391817353063813,-4.876583757760228,0.2222222222222222,-0.0319336733907574,0.010505629623003568,True,94
PriorSlope_DominantPressureValue_Q3,Spacing_20,122022,2022,B08_2022-W49,2022-W49,3,-1.632034632034632,-2.0,0.0,-4.896103896103896,0.0,-0.032061498473514805,0.010547681877986789,True,95
PriorSlope_DominantPressureValue_Q3,Spacing_20,LegacyGenerated,LegacyGenerated,B07_2024-W35,2024-W35,4,-1.2380645161290322,-2.0,0.17462365591397852,-4.952258064516129,0.25,-0.03242921672930242,0.010668654863263195,True,96
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B08_2024-W36,2024-W36,5,-0.9981231656453172,-0.5258573761567773,0.0,-4.990615828226586,0.0,-0.0326803975475095,0.010751289034791058,True,97
PriorSlope_DominantPressureValue_Q3,Spacing_20,092024,2024,B07_2024-W35,2024-W35,7,-0.7421388103924256,-0.5793103448275861,0.21040786944621395,-5.194971672746979,0.42857142857142855,-0.03401859517079894,0.011191533049960685,True,98
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B02_2023-W43,2023-W43,7,-0.7958402531636137,-1.1177644710578842,0.04328916880839416,-5.570881772145296,0.2857142857142857,-0.03648019348116744,0.012001356580529756,True,99
PriorSlope_DominantPressureValue_Q3,Spacing_20,062016,2016,B04_2016-W19,2016-W19,10,-0.5760523344777814,-1.0643274853801168,0.4662827543226869,-5.7605233447778135,0.3,-0.03772203661205172,0.012409901623979641,True,100
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B04_2019-W19,2019-W19,11,-0.5299636747758808,-0.4615384615384615,0.24227979075504968,-5.829600422534689,0.36363636363636365,-0.03817437885601826,0.012558714446726372,True,101
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B06_2017-W47,2017-W47,17,-0.34830957557477904,-0.3442622950819672,0.49809154181459936,-5.921262784771244,0.35294117647058826,-0.03877461789287053,0.012756182772066716,True,102
PriorSlope_DominantPressureValue_Q3,Spacing_20,122023,2023,B03_2023-W44,2023-W44,13,-0.4607077140360442,-0.4568965517241379,0.2783109713250422,-5.989200282468575,0.38461538461538464,-0.03921949774528761,0.012902540596268145,True,103
PriorSlope_DominantPressureValue_Q3,Spacing_20,CanonicalOriginal,CanonicalOriginal,B04_2026-W17,2026-W17,40,-0.15362945998847527,0.0462046204620462,0.7493537465521181,-6.145178399539011,0.5,-0.04024090012327534,0.013238564421272251,True,104
PriorSlope_DominantPressureValue_Q3,Spacing_20,062021,2021,B07_2021-W22,2021-W22,6,-1.0571477249350216,-1.1187596899224808,0.0,-6.34288634961013,0.0,-0.041535564875886305,0.013664486870295136,True,105
PriorSlope_DominantPressureValue_Q3,Spacing_20,122017,2017,B07_2017-W48,2017-W48,20,-0.3565858540279282,-0.6655374887082204,0.5761302883084642,-7.131717080558564,0.4,-0.0467011201444929,0.015363865760568448,True,106
PriorSlope_DominantPressureValue_Q3,Spacing_20,062019,2019,B02_2019-W17,2019-W17,9,-0.8363801500152594,-0.65625,0.14386964184966491,-7.5274213501373355,0.2222222222222222,-0.04929233799939968,0.016216331893200826,True,107
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B02_2026-W15,2026-W15,24,1.0891243251203193,0.5406761365030298,4.265957936079701,26.13898380288766,0.5833333333333334,0.48492113453059943,0.11000295281890751,False,1
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B05_2026-W18,2026-W18,31,0.8227744629825267,0.2140672782874617,2.8185180664639513,25.506008352458327,0.6451612903225806,0.47317839901085434,0.10733914732692,False,2
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B08_2026-W21,2026-W21,34,0.581753908359432,0.368027183090919,2.555097281364855,19.779632884220685,0.5882352941176471,0.36694471717586186,0.08324034474124696,False,3
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B06_2026-W19,2026-W19,48,0.17668246547703678,0.08934891767445545,1.3097329715971895,8.480758342897765,0.5416666666666666,0.15733201368231878,0.03569031095077528,False,4
RRCCC,Reference,122017,2017,B03_2017-W44,2017-W44,9,0.888262604561783,0.3058252427184466,2.5046303076335263,7.994363441056047,0.5555555555555556,0.14830858838737945,0.03364337309572596,False,5
RRCCC,Reference,032024,2024,B04_2024-W06,2024-W06,5,1.2903659820452429,0.3943661971830986,11.981806878443988,6.451829910226214,0.6,0.11969205472783992,0.027151795439416638,False,6
RRCCC,Reference,062016,2016,B05_2016-W20,2016-W20,3,1.4360213610064474,1.303191489361702,4.465886141977967,4.308064083019342,0.6666666666666666,0.07992167325714779,0.018129999759701962,False,7
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B03_2026-W16,2026-W16,34,0.09656566803117349,0.18018035590057666,1.1607082589019808,3.2832327130598986,0.5294117647058824,0.06090936603163197,0.0138171130121869,False,8
RRCCC,Reference,092022,2022,B02_2022-W30,2022-W30,2,1.5560999685915555,1.5560999685915555,inf,3.112199937183111,1.0,0.05773642677945924,0.01309734094617481,False,9
RRCCC,Reference,062019,2019,B08_2019-W23,2019-W23,5,0.601617009948658,0.4750499001996008,4.700422085001667,3.00808504974329,0.6,0.05580492440279583,0.012659185234493192,False,10
RRCCC,Reference,062016,2016,B03_2016-W18,2016-W18,2,1.433796733702254,1.433796733702254,inf,2.867593467404508,1.0,0.05319857451507774,0.012067942322373579,False,11
RRCCC,Reference,062023,2023,B04_2023-W22,2023-W22,2,1.413308265544821,1.413308265544821,inf,2.826616531089642,1.0,0.05243838496076164,0.011895495526962596,False,12
RRCCC,Reference,032024,2024,B08_2024-W10,2024-W10,5,0.5525526030653687,0.3835616438356164,2.198166697173326,2.7627630153268434,0.6,0.05125379723765195,0.011626775237958839,False,13
RRCCC,Reference,062019,2019,B03_2019-W18,2019-W18,4,0.5698549478724368,0.4985181859003144,1.9822499759380163,2.2794197914897474,0.5,0.0422869855881161,0.009592680024157262,False,14
RRCCC,Reference,092022,2022,B06_2022-W34,2022-W34,1,2.147492625368732,2.147492625368732,inf,2.147492625368732,1.0,0.03983951970523269,0.009037479487679674,False,15
RRCCC,Reference,062021,2021,B02_2021-W17,2021-W17,5,0.4012593408503132,0.3317535545023696,2.039988490936731,2.006296704251566,0.6,0.03722010317490586,0.008443272445585024,False,16
RRCCC,Reference,032024,2024,B06_2024-W08,2024-W08,2,0.8792622966774581,0.8792622966774581,inf,1.7585245933549163,1.0,0.03262352306195703,0.007400551579680733,False,17
RRCCC,Reference,122017,2017,B05_2017-W46,2017-W46,4,0.3947566690699351,0.4276712328767123,2.875094178082192,1.5790266762797405,0.75,0.029293541519814687,0.006645154925701728,False,18
RRCCC,Reference,092024,2024,B03_2024-W31,2024-W31,1,1.5555555555555556,1.5555555555555556,inf,1.5555555555555556,1.0,0.028858113632636493,0.006546379372485916,False,19
RRCCC,Reference,092022,2022,B04_2022-W32,2022-W32,2,0.7,0.7,inf,1.4,0.5,0.02597230226937284,0.005891741435237323,False,20
RRCCC,Reference,062019,2019,B07_2019-W22,2019-W22,1,1.3893129770992363,1.3893129770992363,inf,1.3893129770992363,1.0,0.02577404041998831,0.005846766309777496,False,21
RRCCC,Reference,092020,2020,B12_2020-W32,2020-W32,1,1.382716049382716,1.382716049382716,inf,1.382716049382716,1.0,0.025651656562343545,0.0058190038866541465,False,22
RRCCC,Reference,092024,2024,B01_2024-W29,2024-W29,1,1.236749116607774,1.236749116607774,inf,1.236749116607774,1.0,0.022943729919940675,0.005204718582365128,False,23
RRCCC,Reference,LegacyGenerated,LegacyGenerated,B01_2024-W29,2024-W29,1,1.236749116607774,1.236749116607774,inf,1.236749116607774,1.0,0.022943729919940675,0.005204718582365128,False,23
RRCCC,Reference,122023,2023,B06_2023-W47,2023-W47,1,1.164869029275809,1.164869029275809,inf,1.164869029275809,1.0,0.021610236094701595,0.004902219376006402,False,25
RRCCC,Reference,122023,2023,B01_2023-W42,2023-W42,1,1.1125827814569536,1.1125827814569536,inf,1.1125827814569536,1.0,0.020640240214071133,0.004682178624029661,False,26
RRCCC,Reference,092020,2020,B05_2020-W16,2020-W16,1,0.9880159786950732,0.9880159786950732,inf,0.9880159786950732,1.0,0.0183293211754562,0.004157953343110228,False,27
RRCCC,Reference,122022,2022,B01_2022-W42,2022-W42,2,0.430583057125797,0.430583057125797,3.163987421383648,0.861166114251594,0.5,0.01597604758820262,0.003624120055684597,False,28
RRCCC,Reference,092020,2020,B01_2020-W12,2020-W12,1,0.857283950617284,0.857283950617284,inf,0.857283950617284,1.0,0.015904027068653,0.0036077824097255715,False,29
RRCCC,Reference,062023,2023,B02_2023-W20,2023-W20,4,0.19871541501976292,-0.08438735177865611,1.465329733898959,0.7948616600790517,0.5,0.014745990927077585,0.0033450852699780527,False,30
RRCCC,Reference,062019,2019,B02_2019-W17,2019-W17,2,0.39280868385346,0.39280868385346,3.16044776119403,0.78561736770692,0.5,0.01457449410153797,0.003306181712543527,False,31
RRCCC,Reference,062023,2023,B01_2023-W19,2023-W19,1,0.7636363636363637,0.7636363636363637,inf,0.7636363636363637,1.0,0.014166710328748824,0.003213677146493086,False,32
RRCCC,Reference,122022,2022,B03_2022-W44,2022-W44,1,0.7323943661971831,0.7323943661971831,inf,0.7323943661971831,1.0,0.013587119899470703,0.0030821987387559444,False,33
RRCCC,Reference,092024,2024,B05_2024-W33,2024-W33,1,0.6919275123558485,0.6919275123558485,inf,0.6919275123558485,1.0,0.012836393213858079,0.002911898567662599,False,34
RRCCC,Reference,LegacyGenerated,LegacyGenerated,B05_2024-W33,2024-W33,1,0.6919275123558485,0.6919275123558485,inf,0.6919275123558485,1.0,0.012836393213858079,0.002911898567662599,False,34
RRCCC,Reference,062023,2023,B03_2023-W21,2023-W21,2,0.2916666666666667,0.2916666666666667,inf,0.5833333333333334,0.5,0.010821792612238685,0.0024548922646822186,False,36
RRCCC,Reference,122023,2023,B04_2023-W45,2023-W45,5,0.08662314785359851,-0.0192837465564738,1.2051330840859993,0.4331157392679925,0.4,0.008035009212779413,0.0018227185337847693,False,37
RRCCC,Reference,092024,2024,B04_2024-W32,2024-W32,1,0.3481349911190053,0.3481349911190053,inf,0.3481349911190053,1.0,0.0064584765856344544,0.0014650866801655868,False,38
RRCCC,Reference,092020,2020,B16_2020-W36,2020-W36,1,0.28,0.28,inf,0.28,1.0,0.005194460453874569,0.0011783482870474649,False,39
RRCCC,Reference,032024,2024,B01_2024-W03,2024-W03,1,0.1494661921708185,0.1494661921708185,inf,0.1494661921708185,1.0,0.002772843658651905,0.0006290115411285399,False,40
RRCCC,Reference,032024,2024,B07_2024-W09,2024-W09,1,0.0318543799772468,0.0318543799772468,inf,0.0318543799772468,1.0,0.000590951132408937,0.00013405555028981367,False,41
RRCCC,Reference,062016,2016,B01_2016-W16,2016-W16,2,-0.03171061528059499,-0.03171061528059499,0.8123249299719888,-0.06342123056118998,0.5,-0.0011765681217362949,0.00026690106569364475,True,42
RRCCC,Reference,062019,2019,B06_2019-W21,2019-W21,1,-0.2295081967213115,-0.2295081967213115,0.0,-0.2295081967213115,0.0,-0.0042577544703889915,0.00096585925167825,True,43
RRCCC,Reference,122022,2022,B06_2022-W47,2022-W47,4,-0.05747610517791592,0.10873891712849489,0.8123312513992701,-0.22990442071166367,0.5,-0.004265105076991708,0.0009675267154651021,True,44
RRCCC,Reference,062021,2021,B01_2021-W16,2021-W16,1,-0.3139393939393939,-0.3139393939393939,0.0,-0.3139393939393939,0.0,-0.005824092024041183,0.0013211783824471574,True,45
RRCCC,Reference,092022,2022,B05_2022-W33,2022-W33,2,-0.23454545454545458,-0.23454545454545458,0.07857142857142857,-0.46909090909090917,0.5,-0.008702407773374278,0.001974115961417182,True,46
RRCCC,Reference,032024,2024,B05_2024-W07,2024-W07,4,-0.15267559760059574,-1.035688273852877,0.8500010050049246,-0.6107023904023829,0.25,-0.011329533628685164,0.0025700718415230003,True,47
RRCCC,Reference,062019,2019,B04_2019-W19,2019-W19,1,-0.6109090909090908,-0.6109090909090908,0.0,-0.6109090909090908,0.0,-0.011333368262999056,0.0025709417171944685,True,48
RRCCC,Reference,062021,2021,B05_2021-W20,2021-W20,2,-0.31136459653569915,-0.31136459653569915,0.29942965779467684,-0.6227291930713983,0.5,-0.011552650596009283,0.002620685278393329,True,49
RRCCC,Reference,092022,2022,B07_2022-W35,2022-W35,5,-0.1261422100937375,-0.1907645722937168,0.756471630578618,-0.6307110504686875,0.4,-0.011700727176718871,0.0026542760212203034,True,50
RRCCC,Reference,062019,2019,B05_2019-W20,2019-W20,3,-0.28110184372256364,-0.375,0.29638311509934984,-0.8433055311676909,0.3333333333333333,-0.015644704400658065,0.003548955814675361,True,51
RRCCC,Reference,062021,2021,B06_2021-W21,2021-W21,2,-0.4700854700854701,-0.4700854700854701,0.0598290598290598,-0.9401709401709402,0.5,-0.017441717030714364,0.003956602917436543,True,52
RRCCC,Reference,122022,2022,B07_2022-W48,2022-W48,2,-0.5583416583416583,-0.5583416583416583,0.17383592017738356,-1.1166833166833166,0.5,-0.02071631188576064,0.0046994352621009565,True,53
RRCCC,Reference,092020,2020,B10_2020-W30,2020-W30,2,-0.5652837231348036,-0.5652837231348036,0.0,-1.1305674462696071,0.0,-0.020973885321733696,0.004757865048940779,True,54
RRCCC,Reference,122017,2017,B02_2017-W43,2017-W43,5,-0.23260351414156583,-0.9032258064516128,0.6993810247077809,-1.1630175707078292,0.4,-0.021575888493582458,0.004894427722320265,True,55
RRCCC,Reference,092022,2022,B03_2022-W31,2022-W31,5,-0.24245205453259144,0.0,0.6969349318342607,-1.2122602726629572,0.4,-0.02248942159339619,0.0051016600562431725,True,56
RRCCC,Reference,122022,2022,B02_2022-W43,2022-W43,2,-0.6264501160092808,-0.6264501160092808,0.37354988399071926,-1.2529002320185616,0.5,-0.02324335967096675,0.005272688722287298,True,57
RRCCC,Reference,062016,2016,B07_2016-W22,2016-W22,2,-0.7692307692307693,-0.7692307692307693,0.23076923076923075,-1.5384615384615385,0.5,-0.028540991504805324,0.0064744411376234335,True,58
RRCCC,Reference,062016,2016,B06_2016-W21,2016-W21,1,-1.671641791044776,-1.671641791044776,0.0,-1.671641791044776,0.0,-0.03101170420223623,0.007034915146552028,True,59
RRCCC,Reference,122022,2022,B04_2022-W45,2022-W45,2,-0.9017543859649123,-0.9017543859649123,0.0982456140350877,-1.8035087719298246,0.5,-0.03345805355001915,0.007589862400280663,True,60
RRCCC,Reference,122023,2023,B03_2023-W44,2023-W44,2,-0.9018036072144289,-0.9018036072144289,0.0981963927855711,-1.8036072144288577,0.5,-0.03345987982026275,0.007590276684388193,True,61
RRCCC,Reference,122017,2017,B06_2017-W47,2017-W47,5,-0.373314606741573,0.0,0.5333567415730337,-1.8665730337078652,0.4,-0.03462799931380067,0.007855261203280903,True,62
RRCCC,Reference,122022,2022,B08_2022-W49,2022-W49,2,-0.9672897196261683,-0.9672897196261683,0.03271028037383175,-1.9345794392523366,0.5,-0.035889629971696785,0.008141458458572271,True,63
RRCCC,Reference,092020,2020,B02_2020-W13,2020-W13,3,-0.649305179143744,-0.925976696367375,0.12582975978151745,-1.947915537431232,0.3333333333333333,-0.036137036523837006,0.008197581917304407,True,64
RRCCC,Reference,032024,2024,B03_2024-W05,2024-W05,1,-2.0,-2.0,0.0,-2.0,0.0,-0.03710328895624692,0.008416773478910462,True,65
RRCCC,Reference,062021,2021,B03_2021-W18,2021-W18,1,-2.0,-2.0,0.0,-2.0,0.0,-0.03710328895624692,0.008416773478910462,True,65
RRCCC,Reference,092020,2020,B14_2020-W34,2020-W34,1,-2.0,-2.0,0.0,-2.0,0.0,-0.03710328895624692,0.008416773478910462,True,65
RRCCC,Reference,122022,2022,B05_2022-W46,2022-W46,1,-2.0,-2.0,0.0,-2.0,0.0,-0.03710328895624692,0.008416773478910462,True,65
RRCCC,Reference,032024,2024,B02_2024-W04,2024-W04,2,-1.0233527939949958,-1.0233527939949958,0.0,-2.0467055879899916,0.0,-0.037969754419778956,0.008613328656066004,True,69
RRCCC,Reference,062016,2016,B04_2016-W19,2016-W19,2,-1.0893070489844683,-1.0893070489844683,0.0,-2.1786140979689366,0.0,-0.04041687420054734,0.009168450680282693,True,70
RRCCC,Reference,122023,2023,B05_2023-W46,2023-W46,4,-0.5764889512414471,-0.42600065437888535,0.19146046746725387,-2.3059558049657882,0.25,-0.0427792722759903,0.009704353831387838,True,71
RRCCC,Reference,122023,2023,B07_2023-W48,2023-W48,2,-1.2336217552533992,-1.2336217552533992,0.0,-2.4672435105067985,0.0,-0.045771424447879384,0.010383114872623785,True,72
RRCCC,Reference,092022,2022,B01_2022-W29,2022-W29,3,-0.8791520765089046,-0.7092511013215859,0.026499895768188456,-2.637456229526714,0.3333333333333333,-0.04892915029679158,0.011099435822233815,True,73
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B07_2026-W20,2026-W20,32,-0.08422390963578144,0.064304687805913,0.8593258719272842,-2.695165108345006,0.53125,-0.049999744899859644,0.011342297102601546,True,74
RRCCC,Reference,062021,2021,B07_2021-W22,2021-W22,3,-0.9834895136099956,-2.0,0.2623828647925033,-2.950468540829987,0.3333333333333333,-0.054736043413365604,0.012416712682408742,True,75
RRCCC,Reference,122017,2017,B07_2017-W48,2017-W48,3,-1.0308641975308641,-2.0,0.22685185185185186,-3.0925925925925926,0.3333333333333333,-0.05737267829345588,0.013014825657204143,True,76
RRCCC,Reference,122017,2017,B08_2017-W49,2017-W49,5,-0.6247480950642382,-0.6494845360824743,0.33408570298394896,-3.123740475321191,0.2,-0.057950522740083124,0.013145907993841282,True,77
RRCCC,Reference,122017,2017,B04_2017-W45,2017-W45,9,-0.36799749961215866,-0.4355555555555555,0.4753908787062131,-3.311977496509428,0.3333333333333333,-0.06144262903478829,0.013938082177684412,True,78
RRCCC,Reference,122023,2023,B02_2023-W43,2023-W43,3,-1.11484968810017,-1.3965936739659368,0.015322589235308527,-3.3445490643005096,0.3333333333333333,-0.06204688518054353,0.014075155931659667,True,79
RRCCC,Reference,122023,2023,B08_2023-W49,2023-W49,4,-0.9047305764411028,-1.4511278195488722,0.26178425357873214,-3.618922305764411,0.25,-0.06713696001049216,0.015229824642697698,True,80
RRCCC,Reference,092020,2020,B04_2020-W15,2020-W15,2,-1.8565400843881859,-1.8565400843881859,0.0,-3.7130801687763717,0.0,-0.06888374320990989,0.015626077344812677,True,81
RRCCC,Reference,062016,2016,B02_2016-W17,2016-W17,2,-2.0,-2.0,0.0,-4.0,0.0,-0.07420657791249384,0.016833546957820925,True,82
RRCCC,Reference,122017,2017,B01_2017-W42,2017-W42,7,-0.6006700616456714,-0.25,0.14122583488207233,-4.204690431519699,0.2857142857142857,-0.07800392202612097,0.0176949634555218,True,83
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B01_2026-W14,2026-W14,10,-0.5120221595290068,-0.21933179641629974,0.319915928486664,-5.120221595290068,0.3,-0.09498853068503148,0.021547872664691034,True,84
RRCCC,Reference,CanonicalOriginal,CanonicalOriginal,B04_2026-W17,2026-W17,43,-0.21025798381265928,-0.1829268292682926,0.6878039450103718,-9.041093303944349,0.3488372093023256,-0.16772714866831817,0.03804841717049688,True,85
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B08_2026-W21,2026-W21,27,0.7770150927730354,0.4003813155386082,3.3045372692221826,20.979407504871954,0.6296296296296297,0.5318664662463414,0.09935388817020478,False,1
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B02_2026-W15,2026-W15,21,0.9474139649305686,0.2028985507246377,3.485884600482972,19.89569326354194,0.5238095238095238,0.5043923221923123,0.09422165440637915,False,2
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B06_2026-W19,2026-W19,34,0.2958671971716068,0.33679128215076404,1.5220114132969884,10.059484703834631,0.5588235294117647,0.255026391019154,0.04763952071013321,False,3
RRCCC,Spacing_10,122017,2017,B03_2017-W44,2017-W44,9,0.888262604561783,0.3058252427184466,2.5046303076335263,7.994363441056047,0.5555555555555556,0.20267177861414884,0.03785955781307007,False,4
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B05_2026-W18,2026-W18,25,0.2967062778713443,0.2140672782874617,1.5617936939968493,7.417656946783608,0.6,0.18805121103621475,0.03512840191528466,False,5
RRCCC,Spacing_10,032024,2024,B04_2024-W06,2024-W06,5,1.2903659820452429,0.3943661971830986,11.981806878443988,6.451829910226214,0.6,0.1635657238831736,0.030554456184948873,False,6
RRCCC,Spacing_10,CanonicalOriginal,CanonicalOriginal,B03_2026-W16,2026-W16,26,0.1683018280121767,0.18018035590057666,1.2623411503149786,4.375847528316594,0.5384615384615384,0.11093576218384911,0.020723057401753224,False,7
RRCCC,Spacing_10,062016,2016,B05_2016-W20,2016-W20,3,1.4360213610064474,1.303191489361702,4.465886141977967,4.308064083019342,0.6666666666666666,0.10921732749917655,0.020402049821234548,False,8
RRCCC,Spacing_10,092022,2022,B02_2022-W30,2022-W30,2,1.5560999685915555,1.5560999685915555,inf,3.112199937183111,1.0,0.078899977630792,0.014738698623895975,False,9
RRCCC,Spacing_10,062019,2019,B08_2019-W23,2019-W23,5,0.601617009948658,0.4750499001996008,4.700422085001667,3.00808504974329,0.6,0.07626047423903064,0.014245633274879457,False,10
RRCCC,Spacing_10,062016,2016,B03_2016-W18,2016-W18,2,1.433796733702254,1.433796733702254,inf,2.867593467404508,1.0,0.07269875489979132,0.013580295850202378,False,11
RRCCC,Spacing_10,062023,2023,B04_2023-W22,2023-W22,2,1.413308265544821,1.413308265544821,inf,2.826616531089642,1.0,0.07165991439343632,0.013386238036737469,False,12
RRCCC,Spacing_10,032024,2024,B08_2024-W10,2024-W10,5,0.5525526030653687,0.3835616438356164,2.198166697173326,2.7627630153268434,0.6,0.07004111063178203,0.013083841743472359,False,13
RRCCC,Spacing_10,062019,2019,B03_2019-W18,2019-W18,4,0.5698549478724368,0.4985181859003144,1.9822499759380163,2.2794197914897474,0.5,0.05778747323107606,0.010794833886706854,False,14
RRCCC,Spacing_10,092022,2022,B06_2022-W34,2022-W34,1,2.147492625368732,2.147492625368732,inf,2.147492625368732,1.0,0.05444287755408262,0.010170055665188658,False,15
RRCCC,Spacing_10,062021,2021,B02_2021-W17,2021-W17,5,0.4012593408503132,0.3317535545023696,2.039988490936731,2.006296704251566,0.6,0.05086330193472612,0.009501382646014678,False,16
RRCCC,Spacing_10,032024,2024,B06_2024-W08,2024-W08,2,0.8792622966774581,0.8792622966774581,inf,1.7585245933549163,1.0,0.04458182439412377,0.00832798808794603,False,17
RRCCC,Spacing_10,122017,2017,B05_2017-W46,2017-W46,4,0.3947566690699351,0.4276712328767123,2.875094178082192,1.5790266762797405,0.75,0.04003122291354419,0.0074779251881367656,False,18
RRCCC,Spacing_10,092024,2024,B03_2024-W31,2024-W31,1,1.5555555555555556,1.5555555555555556,inf,1.5555555555555556,1.0,0.039436186946226505,0.0073667710908097315,False,19
RRCCC,Spacing_10,092022,2022,B04_2022-W32,2022-W32,2,0.7,0.7,inf,1.4,0.5,0.03549256825160385,0.006630093981728758,False,20
RRCCC,Spacing_10,062019,2019,B07_2019-W22,2019-W22,1,1.3893129770992363,1.3893129770992363,inf,1.3893129770992363,1.0,0.03522163261609542,0.0065794825772880795,False,21
RRCCC,Spacing_10,092020,2020,B12_2020-W32,2020-W32,1,1.382716049382716,1.382716049382716,inf,1.382716049382716,1.0,0.03505438839664578,0.00654824096960865,False,22
RRCCC,Spacing_10,092024,2024,B01_2024-W29,2024-W29,1,1.236749116607774,1.236749116607774,inf,1.236749116607774,1.0,0.03135385887950871,0.0058569734820925435,False,23
RRCCC,Spacing_10,LegacyGenerated,LegacyGenerated,B01_2024-W29,2024-W29,1,1.236749116607774,1.236749116607774,inf,1.236749116607774,1.0,0.03135385887950871,0.0058569734820925435,False,23
RRCCC,Spacing_10,122023,2023,B06_2023-W47,2023-W47,1,1.164869029275809,1.164869029275809,inf,1.164869029275809,1.0,0.029531566804107984,0.00551656510035983,False,25
RRCCC,Spacing_10,122023,2023,B01_2023-W42,2023-W42,1,1.1125827814569536,1.1125827814569536,inf,1.1125827814569536,1.0,0.02820601450458584,0.005268948859651993,False,26
RRCCC,Spacing_10,092020,2020,B05_2020-W16,2020-W16,1,0.9880159786950732,0.9880159786950732,inf,0.9880159786950732,1.0,0.025048017541078615,0.004679027710141467,False,27
RRCCC,Spacing_10,122022,2022,B01_2022-W42,2022-W42,2,0.430583057125797,0.430583057125797,3.163987421383648,0.861166114251594,0.5,0.021832140775745128,0.004078294479548738,False,28
RRCCC,Spacing_10,092020,2020,B01_2020-W12,2020-W12,1,0.857283950617284,0.857283950617284,inf,0.857283950617284,1.0,0.021733720805920384,0.004059909401157364,False,29
RRCCC,Spacing_10,062023,2023,B02_2023-W20,2023-W20,4,0.19871541501976292,-0.08438735177865611,1.465329733898959,0.7948616600790517,0.5,0.02015120122924206,0.003764291077712179,False,30
RRCCC,Spacing_10,062019,2019,B02_2019-W17,2019-W17,2,0.39280868385346,0.39280868385346,3.16044776119403,0.78561736770692,0.5,0.019916841459273728,0.0037205121296966,False,31
RRCCC,Spacing_10,062023,2023,B01_2023-W19,2023-W19,1,0.7636363636363637,0.7636363636363637,inf,0.7636363636363637,1.0,0.01935958268269301,0.0036164148991247773,False,32
RRCCC,Spacing_10,122022,2022,B03_2022-W44,2022-W44,1,0.7323943661971831,0.7323943661971831,inf,0.7323943661971831,1.0,0.018567540735245476,0.0034684596282685658,False,33
RRCCC,Spacing_10,092024,2024,B05_2024-W33,2024-W33,1,0.6919275123558485,0.6919275123558485,inf,0.6919275123558485,1.0,0.017541631755323157,0.003276817453902187,False,34
RRCCC,Spacing_10,LegacyGenerated,LegacyGenerated,B05_2024-W33,2024-W33,1,0.6919275123558485,0.6919275123558485,inf,0.6919275123558485,1.0,0.017541631755323157,0.003276817453902187,False,34
RRCCC,Spacing_10,062023,2023,B03_2023-W21,2023-W21,2,0.2916666666666667,0.2916666666666667,inf,0.5833333333333334,0.5,0.01478857010483494,0.0027625391590536496,False,36
RRCCC,Spacing_10,122023,2023,B04_2023-W45,2023-W45,5,0.08662314785359851,-0.0192837465564738,1.2051330840859993,0.4331157392679925,0.4,0.01098027852629506,0.0020511414687947997,False,37
RRCCC,Spacing_10,092024,2024,B04_2024-W32,2024-W32,1,0.3481349911190053,0.3481349911190053,inf,0.3481349911190053,1.0,0.008825860666473426,0.0016486912210337942,False,38
RRCCC,Spacing_10,092020,2020,B16_2020-W36,2020-W36,1,0.28,0.28,inf,0.28,1.0,0.007098513650320771,0.001326018796345752,False,39
