method,block_size,boot_mean
iid,,0.1979603987194156
iid,,0.2121348174926271
iid,,0.20860827757835212
iid,,0.14303289689697374
iid,,0.1133078046572055
iid,,0.15666463258262223
iid,,0.19480411590094568
iid,,0.08808626365643402
iid,,0.15568247962359902
iid,,0.18504047312226019
iid,,0.23650379497108107
iid,,0.19142497681364617
iid,,0.16074636687352892
iid,,0.1641908535612204
iid,,0.1965989606795583
iid,,0.08110140446489598
iid,,0.18567119225429188
iid,,0.14784656317630068
iid,,0.2239392573470343
iid,,0.1797561193600869
iid,,0.2169798998118638
iid,,0.15753773009628283
iid,,0.09363271903326364
iid,,0.16871078187722535
iid,,0.14219903164346792
iid,,0.20317156229730948
iid,,0.15723295819401456
iid,,0.18893719115734917
iid,,0.13326146521968574
iid,,0.17019650830238922
iid,,0.1672598257042759
iid,,0.1896330969902414
iid,,0.13847284127045847
iid,,0.21534806836899317
iid,,0.21284444795506763
iid,,0.0873655127913846
iid,,0.17960135083173362
iid,,0.19891854108102025
iid,,0.21822959222158914
iid,,0.17409261741119844
iid,,0.04013351614980931
iid,,0.15492593390780654
iid,,0.13907738231655048
iid,,0.24700930238086516
iid,,0.209403871355319
iid,,0.2059296079557094
iid,,0.1499810924197795
iid,,0.1706737120421429
iid,,0.19434164605230803
iid,,0.16715098157488648
iid,,0.23421200939931033
iid,,0.15489803102978392
iid,,0.1347720007596588
iid,,0.1930466507725935
iid,,0.13044778923252728
iid,,0.20918711688190653
iid,,0.13754142120098317
iid,,0.23033540985006107
iid,,0.16609220429987578
iid,,0.18567838678741427
iid,,0.20641535601336689
iid,,0.1097848791375862
iid,,0.1472857204134462
iid,,0.17788853995246562
iid,,0.1367131240284512
iid,,0.23363063089553396
iid,,0.12769436857589492
iid,,0.1986502679646266
iid,,0.07967492208726115
iid,,0.12657718789642164
iid,,0.1812669686918629
iid,,0.2038023261040389
iid,,0.18488223055652733
iid,,0.1365383999237385
iid,,0.17234912760252893
iid,,0.17097849044921307
iid,,0.1220555440597975
iid,,0.1874036670220694
iid,,0.19057600814739384
iid,,0.20160652774586463
iid,,0.1339608231253935
iid,,0.18256040818260932
iid,,0.18816328798836093
iid,,0.16707181505597551
iid,,0.1841748561171092
iid,,0.1506631044493639
iid,,0.20584781552528691
iid,,0.2089433775552298
iid,,0.15258465876857102
iid,,0.14917067620324162
iid,,0.1811663444618196
iid,,0.1779231353562885
iid,,0.18940309348179166
iid,,0.10717350176245265
iid,,0.13968778933648313
iid,,0.19099822273599007
iid,,0.16156741809384162
iid,,0.20438513614666007
iid,,0.15299439464454784
iid,,0.17029917991219318
iid,,0.1764969097087135
iid,,0.11639217027223753
iid,,0.11476466807778264
iid,,0.13718655193368284
iid,,0.21347748866868027
iid,,0.13285160910275118
iid,,0.13979599818330357
iid,,0.17642487641020022
iid,,0.24883634145325828
iid,,0.2319487191536053
iid,,0.15193315993417847
iid,,0.1425442171401441
iid,,0.2395534759920556
iid,,0.1862225839394519
iid,,0.191061189742639
iid,,0.10331392818409316
iid,,0.19303888268213587
iid,,0.2038164717719327
iid,,0.23783276652836352
iid,,0.1927437043330567
iid,,0.2173104495557944
iid,,0.22473654057878864
iid,,0.14756931753697047
iid,,0.20446941420517178
